Title:       ,Ning-LJ two half cells module
 -2.154422 , 5.0584590
 -2.154249 , 5.0576820
 -2.154001 , 5.0569580
 -2.153967 , 5.0550770
 -2.153523 , 5.0558860
 -2.153210 , 5.0521030
 -2.152986 , 5.0557890
 -2.152750 , 5.0540130
 -2.152722 , 5.0533240
 -2.152556 , 5.0509120
 -2.152182 , 5.0493070
 -2.152070 , 5.0522190
 -2.151986 , 5.0505590
 -2.151917 , 5.0488880
 -2.151861 , 5.0482350
 -2.151712 , 5.0508120
 -2.151506 , 5.0515230
 -2.151301 , 5.0468820
 -2.151156 , 5.0463270
 -2.150985 , 5.0483200
 -2.150896 , 5.0464110
 -2.150874 , 5.0433120
 -2.150406 , 5.0445960
 -2.150327 , 5.0461970
 -2.150213 , 5.0447300
 -2.149811 , 5.0429830
 -2.149527 , 5.0413300
 -2.149481 , 5.0425540
 -2.149380 , 5.0403210
 -2.149359 , 5.0418810
 -2.149273 , 5.0397560
 -2.149101 , 5.0397250
 -2.149024 , 5.0373820
 -2.149016 , 5.0401470
 -2.148596 , 5.0373180
 -2.148401 , 5.0370060
 -2.148186 , 5.0385900
 -2.148065 , 5.0344370
 -2.147833 , 5.0351180
 -2.147727 , 5.0365150
 -2.147439 , 5.0356000
 -2.147268 , 5.0326120
 -2.147069 , 5.0325440
 -2.146977 , 5.0310850
 -2.146955 , 5.0321280
 -2.146731 , 5.0302610
 -2.146523 , 5.0308180
 -2.146514 , 5.0344770
 -2.146136 , 5.0298010
 -2.146023 , 5.0283300
 -2.145839 , 5.0279270
 -2.145737 , 5.0278090
 -2.145689 , 5.0296650
 -2.145576 , 5.0255760
 -2.145258 , 5.0261790
 -2.145149 , 5.0257270
 -2.145093 , 5.0265530
 -2.144618 , 5.0246960
 -2.144598 , 5.0227170
 -2.144192 , 5.0232020
 -2.143641 , 5.0210190
 -2.143416 , 5.0216570
 -2.143330 , 5.0240010
 -2.143255 , 5.0221820
 -2.142992 , 5.0202710
 -2.142868 , 5.0186600
 -2.142454 , 5.0178950
 -2.142341 , 5.0197160
 -2.142304 , 5.0185380
 -2.141986 , 5.0163130
 -2.141638 , 5.0162510
 -2.141489 , 5.0143900
 -2.141442 , 5.0130330
 -2.141418 , 5.0170000
 -2.141399 , 5.0160800
 -2.141354 , 5.0124780
 -2.140662 , 5.0131610
 -2.140525 , 5.0115850
 -2.140175 , 5.0120560
 -2.139849 , 5.0113830
 -2.139675 , 5.0105370
 -2.139363 , 5.0079280
 -2.139324 , 5.0081770
 -2.139317 , 5.0098550
 -2.138770 , 5.0078490
 -2.138706 , 5.0063980
 -2.138699 , 5.0063050
 -2.138129 , 5.0055020
 -2.138068 , 5.0065100
 -2.137920 , 5.0027920
 -2.137743 , 5.0039700
 -2.137260 , 5.0036510
 -2.137225 , 5.0010750
 -2.137067 , 5.0009120
 -2.136817 , 5.0010570
 -2.136724 , 5.0034740
 -2.136697 , 5.0000390
 -2.136156 , 4.9979580
 -2.136088 , 4.9996350
 -2.135584 , 4.9961500
 -2.135539 , 4.9977040
 -2.135479 , 4.9986640
 -2.135197 , 4.9950440
 -2.134825 , 4.9929610
 -2.134805 , 4.9936960
 -2.134780 , 4.9962970
 -2.134729 , 4.9960720
 -2.134428 , 4.9926950
 -2.133855 , 4.9910440
 -2.133709 , 4.9906020
 -2.133671 , 4.9913880
 -2.133511 , 4.9893460
 -2.133325 , 4.9934220
 -2.132971 , 4.9874310
 -2.132894 , 4.9892530
 -2.132788 , 4.9881740
 -2.132512 , 4.9855090
 -2.132074 , 4.9886900
 -2.131447 , 4.9846590
