Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME1 092+160 SnBiInAg back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:48:20
Irradiance:  ,1000.28
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,25.0215
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.34997
Isc:         ,4.34592
Rseries:     ,0.03308
Rshunt:      ,115.289
Pmax:        ,4.54351
Vpm:         ,1.10352
Ipm:         ,4.11727
Fill Factor: ,0.77443
Active Eff:  ,16.5731
Aperture Eff:,16.5731
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.33
IntV:        ,6.98889
IntV2:       ,6.99868
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.150
PulseWidth2: ,167.539
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.1126
TRef2:       ,24.7995
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.150
PulseWidth22:,167.539
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.150
PulseWidth23:,167.539
 Voltage:    , Current:
 -2.161716 , 5.1434290
 -2.161568 , 5.1434730
 -2.161317 , 5.1427150
 -2.161296 , 5.1420890
 -2.161275 , 5.1402630
 -2.160919 , 5.1413870
 -2.160863 , 5.1405210
 -2.160854 , 5.1411220
 -2.160817 , 5.1374180
 -2.160804 , 5.1402340
 -2.160788 , 5.1434630
 -2.160747 , 5.1417770
 -2.160379 , 5.1379280
 -2.160292 , 5.1396360
 -2.160103 , 5.1386670
 -2.160081 , 5.1385490
 -2.159586 , 5.1362850
 -2.159556 , 5.1365190
 -2.159489 , 5.1351860
 -2.159430 , 5.1348230
 -2.159396 , 5.1385570
 -2.159228 , 5.1342730
 -2.159178 , 5.1356610
 -2.159085 , 5.1356320
 -2.158841 , 5.1351450
 -2.158792 , 5.1329020
 -2.158788 , 5.1322560
 -2.158708 , 5.1331180
 -2.158488 , 5.1324420
 -2.158311 , 5.1341070
 -2.157991 , 5.1326680
 -2.157935 , 5.1313430
 -2.157915 , 5.1303660
 -2.157651 , 5.1306850
 -2.157554 , 5.1298500
 -2.157408 , 5.1305510
 -2.157338 , 5.1257210
 -2.157130 , 5.1285400
 -2.156983 , 5.1282720
 -2.156840 , 5.1286560
 -2.156743 , 5.1289970
 -2.156715 , 5.1261580
 -2.156532 , 5.1244630
 -2.156392 , 5.1258960
 -2.156349 , 5.1252870
 -2.156216 , 5.1255880
 -2.156106 , 5.1280400
 -2.155998 , 5.1236560
 -2.155677 , 5.1214140
 -2.155581 , 5.1228870
 -2.155415 , 5.1227750
 -2.155390 , 5.1213370
 -2.155242 , 5.1259760
 -2.155073 , 5.1213480
 -2.154901 , 5.1222340
 -2.154837 , 5.1173580
 -2.154806 , 5.1229670
 -2.154616 , 5.1196530
 -2.154589 , 5.1208930
 -2.154452 , 5.1194250
 -2.154371 , 5.1166440
 -2.154218 , 5.1195520
 -2.154106 , 5.1180940
 -2.153777 , 5.1184810
 -2.153121 , 5.1167780
 -2.153114 , 5.1184110
 -2.152906 , 5.1144380
 -2.152899 , 5.1146250
 -2.152866 , 5.1138780
 -2.152859 , 5.1148860
 -2.152609 , 5.1166910
 -2.152349 , 5.1160610
 -2.152319 , 5.1123210
 -2.152311 , 5.1139960
 -2.152189 , 5.1125900
 -2.152114 , 5.1123090
 -2.152110 , 5.1098620
 -2.151932 , 5.1113620
 -2.151822 , 5.1121110
 -2.151636 , 5.1074960
 -2.151400 , 5.1094540
 -2.151160 , 5.1113320
 -2.151148 , 5.1096930
 -2.151112 , 5.1096400
 -2.151093 , 5.1074330
 -2.150977 , 5.1069150
 -2.150732 , 5.1093750
 -2.150568 , 5.1058760
 -2.150500 , 5.1070960
 -2.150314 , 5.1035570
 -2.150195 , 5.1070590
 -2.150190 , 5.1070180
 -2.150175 , 5.1037160
 -2.150038 , 5.1037760
 -2.149733 , 5.1054840
 -2.149605 , 5.1034900
 -2.149463 , 5.1003710
 -2.149380 , 5.0983850
 -2.149115 , 5.1007470
 -2.148857 , 5.1004640
 -2.148822 , 5.1008490
 -2.148700 , 5.1041560
 -2.148661 , 5.0976430
 -2.148489 , 5.1030720
 -2.148467 , 5.1018360
 -2.148048 , 5.0973980
 -2.148018 , 5.0969020
 -2.147899 , 5.1017810
 -2.147894 , 5.0979020
 -2.147584 , 5.0941560
 -2.147521 , 5.0953950
 -2.147434 , 5.0938980
 -2.147309 , 5.0991040
 -2.147292 , 5.0951520
 -2.146987 , 5.0955290
 -2.146759 , 5.0922400
 -2.146547 , 5.0953570
 -2.146479 , 5.0926530
 -2.146368 , 5.0918560
 -2.146067 , 5.0923190
 -2.145957 , 5.0925680
 -2.145936 , 5.0883190
 -2.145897 , 5.0919710
 -2.145550 , 5.0884550
 -2.145486 , 5.0899990
 -2.145356 , 5.0900350
 -2.145314 , 5.0830660
 -2.145284 , 5.0885950
 -2.144960 , 5.0883720
 -2.144633 , 5.0884620
 -2.144607 , 5.0843210
 -2.144562 , 5.0855380
 -2.144383 , 5.0874710
 -2.144210 , 5.0858980
 -2.144030 , 5.0860240
 -2.144014 , 5.0814640
 -2.143668 , 5.0834080
 -2.143484 , 5.0863340
 -2.143236 , 5.0829200
 -2.143146 , 5.0801530
 -2.142769 , 5.0828590
 -2.142743 , 5.0838620
 -2.142709 , 5.0800900
 -2.142680 , 5.0801660
 -2.142650 , 5.0815950
 -2.142437 , 5.0801140
 -2.142234 , 5.0786670
 -2.141971 , 5.0788430
 -2.141906 , 5.0774360
 -2.141619 , 5.0766120
 -2.141399 , 5.0765970
 -2.141185 , 5.0778470
 -2.141168 , 5.0748330
 -2.141067 , 5.0752330
 -2.140975 , 5.0758050
 -2.140934 , 5.0724090
 -2.140695 , 5.0744670
 -2.140640 , 5.0739420
 -2.140279 , 5.0716750
 -2.140084 , 5.0694740
 -2.140038 , 5.0691740
 -2.140025 , 5.0732310
 -2.139840 , 5.0729280
 -2.139761 , 5.0684290
 -2.139689 , 5.0700110
 -2.139129 , 5.0722780
 -2.139075 , 5.0686380
 -2.139051 , 5.0701600
 -2.138994 , 5.0669750
 -2.138910 , 5.0659450
 -2.138529 , 5.0628750
 -2.138514 , 5.0650140
 -2.138421 , 5.0679000
 -2.138271 , 5.0637170
 -2.138217 , 5.0660140
 -2.138152 , 5.0669010
 -2.137700 , 5.0618710
 -2.137244 , 5.0637710
 -2.137108 , 5.0646730
 -2.137088 , 5.0620110
 -2.137030 , 5.0593640
 -2.136770 , 5.0614020
 -2.136519 , 5.0590120
 -2.136409 , 5.0593680
 -2.136166 , 5.0582470
 -2.136117 , 5.0570400
 -2.135979 , 5.0611490
 -2.135845 , 5.0552120
