Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,standard 178+180 SnPb front
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,12:01:46
Irradiance:  ,1000.49
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.8149
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.36082
Isc:         ,5.36450
Rseries:     ,0.02771
Rshunt:      ,46.5405
Pmax:        ,5.60093
Vpm:         ,1.10577
Ipm:         ,5.06514
Fill Factor: ,0.76723
Active Eff:  ,20.4301
Aperture Eff:,20.4301
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.53
IntV:        ,6.99089
IntV2:       ,7.00036
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,166.902
PulseWidth2: ,167.150
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.7907
TRef2:       ,25.419
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,166.902
PulseWidth22:,167.150
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,166.902
PulseWidth23:,167.150
 Voltage:    , Current:
 -1.434790 , 5.4162170
 -1.434626 , 5.4165940
 -1.433916 , 5.4152180
 -1.433686 , 5.4161640
 -1.431519 , 5.4148420
 -1.430079 , 5.4140730
 -1.429984 , 5.4141140
 -1.429765 , 5.4148130
 -1.429233 , 5.4150100
 -1.428761 , 5.4141040
 -1.427516 , 5.4133190
 -1.427424 , 5.4144530
 -1.426594 , 5.4142270
 -1.426503 , 5.4139300
 -1.424905 , 5.4138330
 -1.424327 , 5.4136550
 -1.424130 , 5.4126510
 -1.423568 , 5.4130800
 -1.422768 , 5.4120260
 -1.421681 , 5.4124380
 -1.421262 , 5.4124730
 -1.420706 , 5.4120740
 -1.420166 , 5.4123110
 -1.419302 , 5.4127140
 -1.418957 , 5.4117000
 -1.418696 , 5.4125720
 -1.418077 , 5.4118600
 -1.416515 , 5.4117570
 -1.414322 , 5.4110680
 -1.413518 , 5.4109260
 -1.412766 , 5.4111950
 -1.411790 , 5.4108330
 -1.410189 , 5.4100650
 -1.410114 , 5.4106630
 -1.409611 , 5.4111760
 -1.409160 , 5.4103540
 -1.407931 , 5.4091370
 -1.407709 , 5.4087540
 -1.407349 , 5.4095800
 -1.406701 , 5.4110390
 -1.406351 , 5.4097080
 -1.405303 , 5.4094680
 -1.404575 , 5.4086140
 -1.403884 , 5.4080620
 -1.403819 , 5.4089040
 -1.403428 , 5.4089430
 -1.402321 , 5.4086970
 -1.399865 , 5.4088340
 -1.398821 , 5.4078350
 -1.397860 , 5.4091760
 -1.397164 , 5.4081600
 -1.394756 , 5.4078850
 -1.392129 , 5.4060910
 -1.390720 , 5.4058260
 -1.390608 , 5.4068280
 -1.390304 , 5.4075240
 -1.390060 , 5.4062120
 -1.389329 , 5.4079880
 -1.388478 , 5.4062320
 -1.388364 , 5.4069860
 -1.387894 , 5.4071130
 -1.387426 , 5.4062670
 -1.387311 , 5.4063980
 -1.386090 , 5.4061350
 -1.384081 , 5.4044600
 -1.383059 , 5.4052620
 -1.382734 , 5.4069480
 -1.382705 , 5.4051980
 -1.382657 , 5.4049840
 -1.382511 , 5.4058170
 -1.380191 , 5.4044750
 -1.377684 , 5.4041550
 -1.376531 , 5.4032150
 -1.376464 , 5.4049150
 -1.376370 , 5.4060510
 -1.375864 , 5.4049680
 -1.374228 , 5.4018660
 -1.372762 , 5.4016830
 -1.371937 , 5.4037740
 -1.371157 , 5.4040430
 -1.370974 , 5.4040400
 -1.370832 , 5.4034850
 -1.369298 , 5.4030750
 -1.368588 , 5.4024230
 -1.367696 , 5.4011760
 -1.367591 , 5.4032600
 -1.367315 , 5.4026440
 -1.365881 , 5.4022680
 -1.364048 , 5.4016020
 -1.363368 , 5.4019240
 -1.363026 , 5.4015760
 -1.362705 , 5.4025560
 -1.361492 , 5.4000340
 -1.359949 , 5.4008460
 -1.359936 , 5.4008560
 -1.359620 , 5.4007150
 -1.358624 , 5.4015860
 -1.358503 , 5.4016610
 -1.356677 , 5.4005180
 -1.354111 , 5.3995330
 -1.352915 , 5.3995770
 -1.352854 , 5.4007140
 -1.350847 , 5.4015540
 -1.347991 , 5.3992930
 -1.345900 , 5.3978290
 -1.345524 , 5.3992070
 -1.345282 , 5.4000840
 -1.344570 , 5.3984070
 -1.343697 , 5.3994410
 -1.341525 , 5.3987360
 -1.338927 , 5.3976930
 -1.338819 , 5.3985950
 -1.338064 , 5.3973740
 -1.338063 , 5.3992750
 -1.336970 , 5.3979870
 -1.335067 , 5.3972250
 -1.334690 , 5.3974640
 -1.334416 , 5.3984560
 -1.334126 , 5.3973600
 -1.333976 , 5.3963290
 -1.332446 , 5.3967170
 -1.330350 , 5.3974480
 -1.330216 , 5.3973220
 -1.330041 , 5.3979490
 -1.330008 , 5.3968700
 -1.327736 , 5.3972920
 -1.324438 , 5.3974540
 -1.322367 , 5.3949560
 -1.322015 , 5.3953360
 -1.321889 , 5.3959620
 -1.320987 , 5.3968060
 -1.317826 , 5.3965920
 -1.315448 , 5.3953200
 -1.314630 , 5.3945850
 -1.314353 , 5.3955870
 -1.314038 , 5.3947290
 -1.311823 , 5.3956430
 -1.308387 , 5.3949540
 -1.307262 , 5.3943630
 -1.306614 , 5.3949010
 -1.306240 , 5.3942590
 -1.306008 , 5.3941990
 -1.305641 , 5.3940040
 -1.304377 , 5.3942460
 -1.304292 , 5.3948210
 -1.303892 , 5.3941040
 -1.303802 , 5.3932730
 -1.303561 , 5.3940200
 -1.301764 , 5.3939850
 -1.299671 , 5.3935720
 -1.299500 , 5.3938960
 -1.299344 , 5.3924440
 -1.297366 , 5.3931140
 -1.294050 , 5.3928820
 -1.291746 , 5.3925660
 -1.289665 , 5.3920000
 -1.288657 , 5.3926790
 -1.287932 , 5.3914570
 -1.284968 , 5.3924420
 -1.281767 , 5.3914390
 -1.278286 , 5.3916500
 -1.276942 , 5.3899510
 -1.276506 , 5.3907960
 -1.274286 , 5.3908940
 -1.271680 , 5.3919630
 -1.270798 , 5.3905910
 -1.269679 , 5.3910780
 -1.268915 , 5.3896650
 -1.266701 , 5.3902140
 -1.266256 , 5.3897580
 -1.265617 , 5.3899020
 -1.264946 , 5.3901500
 -1.262674 , 5.3910560
 -1.261995 , 5.3896290
 -1.260528 , 5.3899970
 -1.259357 , 5.3888850
 -1.257460 , 5.3892690
 -1.255581 , 5.3886590
 -1.253961 , 5.3897190
 -1.251629 , 5.3892690
 -1.249360 , 5.3887500
 -1.248416 , 5.3878650
 -1.246277 , 5.3894880
 -1.244056 , 5.3890300
 -1.241452 , 5.3887820
 -1.239871 , 5.3867770
 -1.238290 , 5.3875090
 -1.234862 , 5.3876500
