Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME2 102+142 SnBiAg front
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,12:18:29
Irradiance:  ,1000.17
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.8218
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.35972
Isc:         ,5.34265
Rseries:     ,0.02847
Rshunt:      ,246.181
Pmax:        ,5.53958
Vpm:         ,1.09192
Ipm:         ,5.07325
Fill Factor: ,0.76255
Active Eff:  ,20.2064
Aperture Eff:,20.2064
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.73
IntV:        ,6.99138
IntV2:       ,7.00101
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.610
PulseWidth2: ,167.185
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.971
TRef2:       ,25.6582
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.610
PulseWidth22:,167.185
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.610
PulseWidth23:,167.185
 Voltage:    , Current:
 -1.473167 , 5.3987420
 -1.470032 , 5.3992600
 -1.468704 , 5.3991330
 -1.468292 , 5.3990430
 -1.468252 , 5.3976880
 -1.468013 , 5.3985740
 -1.467931 , 5.3983680
 -1.467694 , 5.3979200
 -1.467432 , 5.3993130
 -1.467308 , 5.3980820
 -1.466862 , 5.3990350
 -1.466781 , 5.3975670
 -1.466254 , 5.3985660
 -1.466110 , 5.3972670
 -1.465705 , 5.3986600
 -1.465688 , 5.3976980
 -1.465540 , 5.3978190
 -1.465218 , 5.3970650
 -1.465115 , 5.3964300
 -1.463603 , 5.3956510
 -1.462997 , 5.3973510
 -1.462985 , 5.3958470
 -1.461781 , 5.3953150
 -1.461539 , 5.3984100
 -1.459590 , 5.3965510
 -1.457125 , 5.3956500
 -1.456756 , 5.3955730
 -1.456243 , 5.3956460
 -1.455906 , 5.3928290
 -1.455555 , 5.3952350
 -1.455396 , 5.3945810
 -1.454079 , 5.3944480
 -1.453212 , 5.3951280
 -1.452486 , 5.3942540
 -1.452372 , 5.3947760
 -1.451618 , 5.3949620
 -1.450509 , 5.3924300
 -1.450489 , 5.3941160
 -1.450202 , 5.3926610
 -1.450116 , 5.3932560
 -1.449997 , 5.3954060
 -1.449453 , 5.3923750
 -1.448872 , 5.3929680
 -1.448715 , 5.3941450
 -1.448684 , 5.3921940
 -1.448613 , 5.3938840
 -1.446946 , 5.3920960
 -1.446693 , 5.3921230
 -1.446573 , 5.3934790
 -1.446233 , 5.3926780
 -1.445641 , 5.3922180
 -1.443955 , 5.3920930
 -1.443099 , 5.3913570
 -1.442964 , 5.3921990
 -1.441900 , 5.3926810
 -1.441689 , 5.3921500
 -1.440811 , 5.3904140
 -1.440523 , 5.3908810
 -1.440107 , 5.3914600
 -1.438299 , 5.3917880
 -1.437089 , 5.3902170
 -1.436874 , 5.3907770
 -1.436843 , 5.3900510
 -1.435951 , 5.3904800
 -1.435395 , 5.3898830
 -1.434958 , 5.3901920
 -1.434654 , 5.3895910
 -1.434495 , 5.3881210
 -1.433983 , 5.3917540
 -1.433132 , 5.3896520
 -1.431616 , 5.3886770
 -1.431221 , 5.3906750
 -1.431199 , 5.3904290
 -1.430530 , 5.3893870
 -1.428890 , 5.3887350
 -1.428537 , 5.3880540
 -1.427536 , 5.3874260
 -1.427148 , 5.3890780
 -1.426726 , 5.3893120
 -1.425269 , 5.3884950
 -1.422939 , 5.3877920
 -1.422068 , 5.3875800
 -1.421689 , 5.3884680
 -1.421196 , 5.3882970
 -1.421183 , 5.3864420
 -1.420206 , 5.3862320
 -1.420179 , 5.3885520
 -1.420166 , 5.3871120
 -1.419485 , 5.3874920
 -1.419114 , 5.3858550
 -1.418410 , 5.3861710
 -1.418008 , 5.3857330
 -1.415479 , 5.3849300
 -1.415157 , 5.3859030
 -1.415102 , 5.3860930
 -1.414980 , 5.3858570
 -1.414667 , 5.3868990
 -1.414011 , 5.3856780
 -1.412800 , 5.3846750
 -1.410648 , 5.3856660
 -1.410062 , 5.3850020
 -1.410003 , 5.3860330
 -1.409992 , 5.3835050
 -1.409693 , 5.3848180
 -1.408957 , 5.3829120
 -1.408738 , 5.3835460
 -1.408311 , 5.3852660
 -1.407910 , 5.3834200
 -1.407884 , 5.3836910
 -1.407827 , 5.3846970
 -1.406447 , 5.3835050
 -1.404803 , 5.3834070
 -1.404402 , 5.3829290
 -1.404248 , 5.3844390
 -1.404144 , 5.3843870
 -1.401575 , 5.3829140
 -1.399707 , 5.3826830
 -1.399264 , 5.3805350
 -1.398949 , 5.3828550
 -1.398563 , 5.3816610
 -1.398277 , 5.3837560
 -1.397004 , 5.3828450
 -1.396737 , 5.3824990
 -1.396657 , 5.3826730
 -1.396644 , 5.3824930
 -1.396419 , 5.3819640
 -1.395018 , 5.3812850
 -1.392973 , 5.3800300
 -1.392054 , 5.3807640
 -1.391404 , 5.3804310
 -1.391387 , 5.3816370
 -1.391199 , 5.3816450
 -1.389230 , 5.3807530
 -1.387111 , 5.3806740
 -1.386488 , 5.3793630
 -1.386334 , 5.3808540
 -1.385914 , 5.3807260
 -1.385785 , 5.3803130
 -1.384743 , 5.3797270
 -1.381655 , 5.3791710
 -1.379433 , 5.3792450
 -1.378927 , 5.3790930
 -1.378891 , 5.3793960
 -1.377979 , 5.3785110
 -1.376426 , 5.3785740
 -1.375586 , 5.3790570
 -1.375583 , 5.3784800
 -1.375522 , 5.3777550
 -1.375490 , 5.3774140
 -1.375078 , 5.3777720
 -1.373971 , 5.3780960
 -1.373889 , 5.3779510
 -1.373601 , 5.3775840
 -1.373509 , 5.3783640
 -1.373223 , 5.3773100
 -1.372417 , 5.3766270
 -1.371128 , 5.3778000
 -1.370598 , 5.3779470
 -1.370281 , 5.3781880
 -1.369176 , 5.3758370
 -1.366841 , 5.3763420
 -1.364738 , 5.3763600
 -1.364498 , 5.3770490
 -1.364075 , 5.3769660
 -1.363092 , 5.3770940
 -1.361562 , 5.3749810
 -1.359110 , 5.3753520
 -1.357706 , 5.3752550
 -1.357625 , 5.3751200
 -1.357376 , 5.3761230
 -1.356858 , 5.3755160
 -1.355169 , 5.3756990
 -1.352257 , 5.3758890
 -1.351267 , 5.3745350
 -1.351264 , 5.3755420
 -1.350883 , 5.3750160
 -1.350640 , 5.3748890
 -1.349943 , 5.3744540
 -1.348668 , 5.3738830
 -1.346290 , 5.3737830
 -1.345925 , 5.3750970
 -1.345860 , 5.3745050
 -1.345731 , 5.3755550
 -1.343857 , 5.3744770
 -1.341599 , 5.3735150
 -1.338935 , 5.3718120
 -1.338860 , 5.3739600
 -1.338361 , 5.3724900
