Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,tape 096+098 SnBiAg front
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:55:40
Irradiance:  ,1000.39
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.7639
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.36283
Isc:         ,5.34639
Rseries:     ,0.02577
Rshunt:      ,72.9318
Pmax:        ,5.66778
Vpm:         ,1.11521
Ipm:         ,5.08223
Fill Factor: ,0.77787
Active Eff:  ,20.6740
Aperture Eff:,20.6740
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.52
IntV:        ,6.99012
IntV2:       ,6.99975
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,166.725
PulseWidth2: ,167.292
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.5065
TRef2:       ,25.1936
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,166.725
PulseWidth22:,167.292
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,166.725
PulseWidth23:,167.292
 Voltage:    , Current:
 -1.475169 , 5.4011050
 -1.473873 , 5.4001680
 -1.473148 , 5.4013550
 -1.472729 , 5.4020010
 -1.472688 , 5.4014950
 -1.471841 , 5.3996580
 -1.471316 , 5.4006010
 -1.470673 , 5.3994290
 -1.470222 , 5.4002370
 -1.470194 , 5.4004080
 -1.470023 , 5.3994710
 -1.469785 , 5.4005930
 -1.468723 , 5.3997480
 -1.468532 , 5.3997770
 -1.468405 , 5.3997590
 -1.467623 , 5.3996660
 -1.466957 , 5.3988550
 -1.466798 , 5.3989430
 -1.465977 , 5.3978570
 -1.465080 , 5.3989360
 -1.464960 , 5.3993480
 -1.464734 , 5.3989470
 -1.464507 , 5.3978850
 -1.462957 , 5.3978540
 -1.461859 , 5.3981460
 -1.461758 , 5.3977210
 -1.460999 , 5.3975780
 -1.460560 , 5.3981150
 -1.460000 , 5.3977250
 -1.458102 , 5.3960450
 -1.457757 , 5.3972860
 -1.457003 , 5.3954340
 -1.456475 , 5.3970440
 -1.456197 , 5.3981380
 -1.455821 , 5.3958190
 -1.454995 , 5.3964700
 -1.454769 , 5.3967890
 -1.454130 , 5.3954910
 -1.453898 , 5.3956190
 -1.453714 , 5.3955160
 -1.453294 , 5.3951980
 -1.451660 , 5.3944250
 -1.451533 , 5.3967390
 -1.451381 , 5.3955370
 -1.451354 , 5.3953370
 -1.450834 , 5.3935010
 -1.450536 , 5.3945500
 -1.448693 , 5.3940740
 -1.448635 , 5.3943720
 -1.448206 , 5.3937640
 -1.448010 , 5.3948490
 -1.447608 , 5.3953650
 -1.446220 , 5.3943630
 -1.445249 , 5.3930760
 -1.444336 , 5.3934990
 -1.444202 , 5.3930280
 -1.443930 , 5.3940700
 -1.443897 , 5.3941860
 -1.442281 , 5.3928060
 -1.442155 , 5.3918920
 -1.441884 , 5.3930880
 -1.441320 , 5.3925570
 -1.440382 , 5.3933010
 -1.440157 , 5.3934310
 -1.438682 , 5.3922080
 -1.437799 , 5.3926070
 -1.437586 , 5.3910770
 -1.437145 , 5.3915390
 -1.436567 , 5.3914190
 -1.435983 , 5.3913050
 -1.435844 , 5.3911540
 -1.434142 , 5.3920580
 -1.433816 , 5.3902470
 -1.433637 , 5.3913410
 -1.433516 , 5.3915590
 -1.433133 , 5.3904020
 -1.432780 , 5.3902330
 -1.430803 , 5.3884400
 -1.429183 , 5.3907040
 -1.428727 , 5.3899700
 -1.428257 , 5.3914670
 -1.428242 , 5.3904290
 -1.426609 , 5.3896660
 -1.424583 , 5.3884110
 -1.422392 , 5.3886460
 -1.422321 , 5.3891320
 -1.422250 , 5.3893180
 -1.421740 , 5.3894780
 -1.421517 , 5.3885490
 -1.419823 , 5.3886180
 -1.418257 , 5.3878500
 -1.417958 , 5.3882760
 -1.417362 , 5.3885140
 -1.417214 , 5.3890000
 -1.417171 , 5.3879650
 -1.415701 , 5.3874350
 -1.413585 , 5.3866320
 -1.413496 , 5.3880080
 -1.413397 , 5.3873970
 -1.413193 , 5.3859800
 -1.412578 , 5.3873480
 -1.412356 , 5.3862770
 -1.410628 , 5.3864680
 -1.408824 , 5.3867680
 -1.408664 , 5.3861680
 -1.408526 , 5.3869290
 -1.408471 , 5.3870140
 -1.407812 , 5.3855940
 -1.405539 , 5.3853830
 -1.403730 , 5.3840570
 -1.401890 , 5.3856340
 -1.401703 , 5.3860590
 -1.401540 , 5.3857280
 -1.400052 , 5.3853100
 -1.399195 , 5.3843840
 -1.399097 , 5.3855970
 -1.398811 , 5.3841810
 -1.398596 , 5.3844350
 -1.398316 , 5.3838450
 -1.396872 , 5.3847900
 -1.396633 , 5.3839010
 -1.396330 , 5.3849340
 -1.395581 , 5.3838360
 -1.395533 , 5.3834940
 -1.395531 , 5.3847600
 -1.395095 , 5.3838760
 -1.394061 , 5.3838520
 -1.391321 , 5.3821960
 -1.390872 , 5.3827110
 -1.390115 , 5.3846000
 -1.389896 , 5.3832450
 -1.389876 , 5.3835100
 -1.388815 , 5.3828790
 -1.386696 , 5.3818000
 -1.384557 , 5.3820410
 -1.384169 , 5.3821720
 -1.383616 , 5.3827750
 -1.383550 , 5.3822520
 -1.383152 , 5.3821220
 -1.382252 , 5.3812670
 -1.380053 , 5.3818780
 -1.379650 , 5.3807080
 -1.379643 , 5.3808720
 -1.379484 , 5.3824220
 -1.379446 , 5.3815720
 -1.377824 , 5.3803500
 -1.377551 , 5.3810390
 -1.377474 , 5.3811280
 -1.376734 , 5.3803460
 -1.376453 , 5.3802310
 -1.376293 , 5.3806920
 -1.374330 , 5.3791500
 -1.373153 , 5.3797550
 -1.372609 , 5.3801870
 -1.372155 , 5.3810470
 -1.372131 , 5.3803200
 -1.370255 , 5.3803780
 -1.368596 , 5.3785270
 -1.364524 , 5.3791180
 -1.363814 , 5.3781750
 -1.363050 , 5.3777890
 -1.362606 , 5.3793660
 -1.361524 , 5.3793300
 -1.359647 , 5.3769570
 -1.359495 , 5.3778720
 -1.359283 , 5.3781540
 -1.358943 , 5.3775860
 -1.358004 , 5.3775000
 -1.357974 , 5.3775980
 -1.356502 , 5.3782680
 -1.355594 , 5.3765580
 -1.355410 , 5.3780450
 -1.355116 , 5.3778280
 -1.355033 , 5.3769200
 -1.353301 , 5.3771770
 -1.351118 , 5.3758020
 -1.350066 , 5.3766770
 -1.349614 , 5.3755970
 -1.349415 , 5.3766290
 -1.348581 , 5.3752260
 -1.345874 , 5.3766260
 -1.344382 , 5.3760990
 -1.343963 , 5.3745610
 -1.343897 , 5.3761130
 -1.343615 , 5.3755380
 -1.342034 , 5.3763930
 -1.339551 , 5.3746290
 -1.338308 , 5.3738540
