Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,standard 159+163 SnPb front
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,12:05:40
Irradiance:  ,999.850
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.8162
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.35770
Isc:         ,5.35098
Rseries:     ,0.02775
Rshunt:      ,32.4298
Pmax:        ,5.58584
Vpm:         ,1.10432
Ipm:         ,5.05816
Fill Factor: ,0.76886
Active Eff:  ,20.3751
Aperture Eff:,20.3751
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.10
IntV:        ,6.99122
IntV2:       ,7.00069
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.610
PulseWidth2: ,167.646
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.97
TRef2:       ,25.5393
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.610
PulseWidth22:,167.646
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.610
PulseWidth23:,167.646
 Voltage:    , Current:
 -1.467652 , 5.4045270
 -1.466803 , 5.4045380
 -1.465938 , 5.4032010
 -1.465884 , 5.4040880
 -1.465039 , 5.4051570
 -1.464770 , 5.4045500
 -1.464513 , 5.4039350
 -1.464155 , 5.4034640
 -1.463868 , 5.4026880
 -1.463732 , 5.4036360
 -1.463210 , 5.4034930
 -1.462866 , 5.4020880
 -1.462862 , 5.4025760
 -1.462446 , 5.4027980
 -1.461282 , 5.4028150
 -1.460184 , 5.4029730
 -1.459349 , 5.4016930
 -1.459332 , 5.4020910
 -1.458338 , 5.4014130
 -1.457523 , 5.4005960
 -1.457382 , 5.4011820
 -1.457325 , 5.4015730
 -1.457079 , 5.4012290
 -1.456965 , 5.4017380
 -1.456416 , 5.4007500
 -1.456133 , 5.4006230
 -1.455873 , 5.4001490
 -1.455398 , 5.4007930
 -1.454781 , 5.3994440
 -1.454322 , 5.4009200
 -1.454288 , 5.4012430
 -1.453576 , 5.3995830
 -1.451781 , 5.3991760
 -1.451602 , 5.3993460
 -1.450858 , 5.4004230
 -1.450164 , 5.3994780
 -1.448634 , 5.3989530
 -1.447451 , 5.3993590
 -1.447025 , 5.3986100
 -1.446870 , 5.3981180
 -1.446855 , 5.3986580
 -1.446683 , 5.3976760
 -1.446153 , 5.3979470
 -1.445969 , 5.3984330
 -1.445161 , 5.3983800
 -1.445094 , 5.3983540
 -1.444162 , 5.3980920
 -1.443778 , 5.3973720
 -1.443639 , 5.3964690
 -1.443571 , 5.3972180
 -1.443136 , 5.3978550
 -1.442835 , 5.3976610
 -1.442573 , 5.3984890
 -1.441698 , 5.3967740
 -1.439974 , 5.3957770
 -1.437304 , 5.3963730
 -1.436421 , 5.3960160
 -1.436339 , 5.3965970
 -1.435958 , 5.3976530
 -1.435632 , 5.3950940
 -1.433697 , 5.3955770
 -1.432017 , 5.3969410
 -1.431981 , 5.3948610
 -1.431729 , 5.3963540
 -1.431570 , 5.3953080
 -1.431446 , 5.3952450
 -1.430342 , 5.3949400
 -1.429220 , 5.3943610
 -1.428657 , 5.3948750
 -1.428509 , 5.3935630
 -1.428260 , 5.3943990
 -1.427587 , 5.3942180
 -1.427019 , 5.3948640
 -1.426440 , 5.3932780
 -1.425171 , 5.3934120
 -1.424553 , 5.3950200
 -1.424523 , 5.3936750
 -1.424062 , 5.3937850
 -1.423594 , 5.3931520
 -1.420478 , 5.3926660
 -1.418085 , 5.3928740
 -1.417673 , 5.3934440
 -1.417231 , 5.3920760
 -1.417085 , 5.3935190
 -1.415523 , 5.3930500
 -1.413770 , 5.3905270
 -1.412489 , 5.3915880
 -1.412148 , 5.3912630
 -1.411790 , 5.3918760
 -1.411599 , 5.3924330
 -1.410954 , 5.3917250
 -1.410558 , 5.3909070
 -1.410109 , 5.3910310
 -1.410099 , 5.3914690
 -1.409676 , 5.3913350
 -1.408872 , 5.3892840
 -1.408656 , 5.3904490
 -1.408080 , 5.3900380
 -1.407724 , 5.3912530
 -1.407477 , 5.3906820
 -1.407263 , 5.3912240
 -1.406661 , 5.3895250
 -1.405862 , 5.3886920
 -1.402628 , 5.3895890
 -1.401129 , 5.3891860
 -1.400948 , 5.3889670
 -1.400914 , 5.3899170
 -1.400712 , 5.3898050
 -1.399670 , 5.3888040
 -1.397540 , 5.3877440
 -1.396044 , 5.3886620
 -1.395588 , 5.3893400
 -1.395293 , 5.3888460
 -1.395017 , 5.3876610
 -1.393146 , 5.3882010
 -1.393096 , 5.3881750
 -1.392866 , 5.3883270
 -1.391621 , 5.3866780
 -1.391608 , 5.3867550
 -1.391293 , 5.3868310
 -1.391099 , 5.3875480
 -1.390173 , 5.3862920
 -1.389546 , 5.3878360
 -1.389136 , 5.3877270
 -1.389019 , 5.3879120
 -1.388068 , 5.3859850
 -1.386705 , 5.3855250
 -1.384548 , 5.3860970
 -1.384375 , 5.3857950
 -1.383983 , 5.3868560
 -1.383671 , 5.3856060
 -1.383431 , 5.3853430
 -1.381726 , 5.3846490
 -1.381428 , 5.3846110
 -1.380854 , 5.3862960
 -1.380459 , 5.3837280
 -1.380388 , 5.3854710
 -1.380077 , 5.3844220
 -1.378603 , 5.3839860
 -1.377892 , 5.3842960
 -1.377568 , 5.3843410
 -1.377482 , 5.3842950
 -1.376624 , 5.3849610
 -1.375917 , 5.3846060
 -1.372556 , 5.3831840
 -1.369622 , 5.3834630
 -1.369507 , 5.3827270
 -1.368832 , 5.3835270
 -1.368339 , 5.3834120
 -1.367444 , 5.3831480
 -1.365626 , 5.3824790
 -1.362735 , 5.3833990
 -1.362717 , 5.3821150
 -1.362556 , 5.3833070
 -1.362402 , 5.3823360
 -1.361948 , 5.3813690
 -1.360163 , 5.3823840
 -1.357302 , 5.3815000
 -1.355483 , 5.3815220
 -1.354534 , 5.3809510
 -1.354369 , 5.3823820
 -1.353893 , 5.3813550
 -1.352203 , 5.3810510
 -1.350684 , 5.3806440
 -1.348651 , 5.3807840
 -1.348510 , 5.3788810
 -1.348373 , 5.3809220
 -1.347912 , 5.3806300
 -1.347519 , 5.3812670
 -1.346602 , 5.3794500
 -1.344074 , 5.3803650
 -1.343986 , 5.3801160
 -1.343617 , 5.3803880
 -1.343440 , 5.3807600
 -1.343213 , 5.3790830
 -1.341734 , 5.3786240
 -1.339970 , 5.3790420
 -1.339541 , 5.3771150
 -1.339068 , 5.3785030
 -1.338308 , 5.3787580
 -1.338069 , 5.3796850
 -1.337516 , 5.3787490
 -1.335748 , 5.3774290
 -1.334114 , 5.3787220
 -1.333894 , 5.3782940
 -1.333814 , 5.3784680
 -1.333581 , 5.3778010
 -1.333355 , 5.3776210
 -1.330521 , 5.3773880
