Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME2 125+133 SnBiAg back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,12:16:58
Irradiance:  ,1000.29
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.8272
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.35753
Isc:         ,4.38112
Rseries:     ,0.03043
Rshunt:      ,6.49785
Pmax:        ,4.60647
Vpm:         ,1.11576
Ipm:         ,4.12854
Fill Factor: ,0.77452
Active Eff:  ,16.8027
Aperture Eff:,16.8027
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.32
IntV:        ,6.99134
IntV2:       ,7.00097
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.150
PulseWidth2: ,167.539
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.9541
TRef2:       ,25.5824
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.150
PulseWidth22:,167.539
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.150
PulseWidth23:,167.539
 Voltage:    , Current:
 -2.148331 , 5.1447530
 -2.148030 , 5.1469920
 -2.147949 , 5.1482210
 -2.147857 , 5.1451910
 -2.147834 , 5.1497990
 -2.147467 , 5.1481300
 -2.147073 , 5.1428870
 -2.147029 , 5.1450290
 -2.146970 , 5.1478960
 -2.146833 , 5.1454130
 -2.146832 , 5.1486330
 -2.146784 , 5.1455070
 -2.146617 , 5.1428620
 -2.146515 , 5.1456000
 -2.146469 , 5.1441890
 -2.146288 , 5.1390450
 -2.146286 , 5.1420800
 -2.146245 , 5.1421050
 -2.145963 , 5.1408290
 -2.145695 , 5.1433660
 -2.145531 , 5.1414670
 -2.145530 , 5.1387470
 -2.145448 , 5.1384980
 -2.145444 , 5.1410330
 -2.145398 , 5.1395390
 -2.145393 , 5.1379810
 -2.145340 , 5.1409230
 -2.145054 , 5.1392150
 -2.145014 , 5.1379620
 -2.144770 , 5.1362800
 -2.144695 , 5.1351910
 -2.144661 , 5.1355530
 -2.144602 , 5.1365930
 -2.144561 , 5.1343190
 -2.144509 , 5.1375450
 -2.144372 , 5.1354930
 -2.144288 , 5.1350640
 -2.144011 , 5.1339240
 -2.143639 , 5.1335800
 -2.143636 , 5.1340580
 -2.143565 , 5.1336360
 -2.143132 , 5.1319390
 -2.142952 , 5.1298890
 -2.142842 , 5.1312770
 -2.142759 , 5.1314050
 -2.142574 , 5.1292820
 -2.142498 , 5.1313830
 -2.142311 , 5.1316100
 -2.142262 , 5.1289150
 -2.142000 , 5.1286380
 -2.141836 , 5.1284180
 -2.141772 , 5.1291010
 -2.141620 , 5.1261680
 -2.141550 , 5.1296130
 -2.141474 , 5.1262040
 -2.141289 , 5.1248410
 -2.141209 , 5.1272030
 -2.141036 , 5.1265720
 -2.141004 , 5.1251550
 -2.140877 , 5.1245790
 -2.140829 , 5.1239100
 -2.140618 , 5.1225140
 -2.140381 , 5.1206450
 -2.140345 , 5.1214270
 -2.140305 , 5.1236430
 -2.140233 , 5.1241980
 -2.140141 , 5.1213110
 -2.139665 , 5.1190280
 -2.139545 , 5.1182740
 -2.139532 , 5.1245980
 -2.139513 , 5.1222920
 -2.139380 , 5.1207890
 -2.139342 , 5.1193600
 -2.139110 , 5.1190300
 -2.139043 , 5.1126260
 -2.138916 , 5.1201700
 -2.138824 , 5.1185360
 -2.138744 , 5.1177330
 -2.138647 , 5.1156610
 -2.138439 , 5.1136460
 -2.138367 , 5.1165460
 -2.138258 , 5.1158950
 -2.138219 , 5.1167200
 -2.137865 , 5.1103740
 -2.137789 , 5.1101540
 -2.137726 , 5.1145270
 -2.137722 , 5.1140670
 -2.137560 , 5.1123420
 -2.137528 , 5.1131940
 -2.137508 , 5.1096090
 -2.137422 , 5.1135270
 -2.137415 , 5.1143240
 -2.137328 , 5.1097720
 -2.137160 , 5.1102190
 -2.137101 , 5.1079920
 -2.137077 , 5.1105380
 -2.136847 , 5.1082320
 -2.136744 , 5.1080330
 -2.136682 , 5.1062830
 -2.136469 , 5.1071000
 -2.136338 , 5.1085050
 -2.135887 , 5.1045320
 -2.135849 , 5.1059220
 -2.135764 , 5.1045280
 -2.135585 , 5.1032010
 -2.135568 , 5.1059990
 -2.135562 , 5.1054270
 -2.135355 , 5.1041740
 -2.135217 , 5.1026100
 -2.135210 , 5.1023210
 -2.135070 , 5.1022110
 -2.134887 , 5.1045130
 -2.134857 , 5.1001210
 -2.134633 , 5.1007510
 -2.134475 , 5.1006080
 -2.134395 , 5.1043730
 -2.134166 , 5.0997820
 -2.134064 , 5.0993450
 -2.133986 , 5.1001520
 -2.133055 , 5.0956730
 -2.133054 , 5.0976510
 -2.132987 , 5.0962260
 -2.132945 , 5.0965550
 -2.132846 , 5.0951740
 -2.132611 , 5.0977550
 -2.132427 , 5.0943100
 -2.132289 , 5.0934060
 -2.132186 , 5.0946600
 -2.131702 , 5.0955420
 -2.131624 , 5.0910500
 -2.131444 , 5.0942430
 -2.131256 , 5.0911210
 -2.131131 , 5.0907190
 -2.131047 , 5.0933410
 -2.130688 , 5.0909960
 -2.130369 , 5.0904550
 -2.130101 , 5.0904380
 -2.130084 , 5.0887320
 -2.129911 , 5.0857140
 -2.129895 , 5.0847470
 -2.129789 , 5.0881470
 -2.129701 , 5.0883100
 -2.129467 , 5.0873860
 -2.129385 , 5.0861040
 -2.129320 , 5.0877540
 -2.129174 , 5.0837430
 -2.129077 , 5.0836130
 -2.128753 , 5.0859070
 -2.128546 , 5.0860230
 -2.128322 , 5.0828930
 -2.128087 , 5.0822220
 -2.128059 , 5.0819600
 -2.128042 , 5.0820260
 -2.127975 , 5.0830670
 -2.127477 , 5.0804900
 -2.126989 , 5.0797230
 -2.126885 , 5.0790290
 -2.126751 , 5.0762520
 -2.126592 , 5.0785380
 -2.126381 , 5.0788560
 -2.126173 , 5.0780140
 -2.126123 , 5.0807660
 -2.126118 , 5.0760050
 -2.126040 , 5.0741510
 -2.125871 , 5.0770370
 -2.125756 , 5.0762740
 -2.125584 , 5.0769200
 -2.125547 , 5.0743980
 -2.125517 , 5.0742140
 -2.125066 , 5.0743950
 -2.125006 , 5.0723210
 -2.124993 , 5.0711130
 -2.124930 , 5.0685090
 -2.124624 , 5.0730370
 -2.124574 , 5.0696150
 -2.124440 , 5.0738760
 -2.124214 , 5.0701390
 -2.124004 , 5.0690460
 -2.123875 , 5.0704970
 -2.123775 , 5.0675070
 -2.123723 , 5.0658160
 -2.123413 , 5.0673380
 -2.123325 , 5.0676060
 -2.122829 , 5.0666210
 -2.122759 , 5.0649070
 -2.122755 , 5.0639930
 -2.122285 , 5.0660180
 -2.122060 , 5.0632000
