Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,standard 159+163 SnPb back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,12:06:18
Irradiance:  ,999.757
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.7944
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.34807
Isc:         ,4.35027
Rseries:     ,0.02924
Rshunt:      ,4.69486
Pmax:        ,4.62114
Vpm:         ,1.12768
Ipm:         ,4.09790
Fill Factor: ,0.78798
Active Eff:  ,16.8562
Aperture Eff:,16.8562
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,999.888
IntV:        ,6.99140
IntV2:       ,7.00071
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.044
PulseWidth2: ,167.610
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.9776
TRef2:       ,25.6059
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.044
PulseWidth22:,167.610
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.044
PulseWidth23:,167.610
 Voltage:    , Current:
 -2.163773 , 5.1405310
 -2.163534 , 5.1440510
 -2.163198 , 5.1433910
 -2.163098 , 5.1398640
 -2.163011 , 5.1432370
 -2.162981 , 5.1409230
 -2.162854 , 5.1407100
 -2.162702 , 5.1437840
 -2.162277 , 5.1422100
 -2.162251 , 5.1394210
 -2.162210 , 5.1379840
 -2.162113 , 5.1374710
 -2.161819 , 5.1358200
 -2.161793 , 5.1410850
 -2.161771 , 5.1363220
 -2.161644 , 5.1387150
 -2.161640 , 5.1399670
 -2.161565 , 5.1393940
 -2.161242 , 5.1355690
 -2.161179 , 5.1333550
 -2.161171 , 5.1343570
 -2.160917 , 5.1351860
 -2.160824 , 5.1338900
 -2.160788 , 5.1339860
 -2.160651 , 5.1381320
 -2.160594 , 5.1379140
 -2.160577 , 5.1329440
 -2.160539 , 5.1343200
 -2.160132 , 5.1315980
 -2.159922 , 5.1320800
 -2.159909 , 5.1326350
 -2.159905 , 5.1318790
 -2.159801 , 5.1301550
 -2.159746 , 5.1297570
 -2.159614 , 5.1283240
 -2.159291 , 5.1304310
 -2.159214 , 5.1297980
 -2.159062 , 5.1282990
 -2.159038 , 5.1293030
 -2.158826 , 5.1268490
 -2.158794 , 5.1252280
 -2.158527 , 5.1253940
 -2.158523 , 5.1260650
 -2.158379 , 5.1241060
 -2.158371 , 5.1275920
 -2.158320 , 5.1272670
 -2.158297 , 5.1249000
 -2.158233 , 5.1227940
 -2.157922 , 5.1215910
 -2.157808 , 5.1246190
 -2.157793 , 5.1241150
 -2.157670 , 5.1209610
 -2.157624 , 5.1217630
 -2.157278 , 5.1236530
 -2.157163 , 5.1217020
 -2.157155 , 5.1200590
 -2.156928 , 5.1220530
 -2.156553 , 5.1196440
 -2.156449 , 5.1205150
 -2.156399 , 5.1161100
 -2.156308 , 5.1185310
 -2.156207 , 5.1182290
 -2.156073 , 5.1183690
 -2.155952 , 5.1152190
 -2.155740 , 5.1191310
 -2.155693 , 5.1130660
 -2.155621 , 5.1151330
 -2.155608 , 5.1157660
 -2.155596 , 5.1171580
 -2.155206 , 5.1123710
 -2.155152 , 5.1170990
 -2.154822 , 5.1140700
 -2.154722 , 5.1154590
 -2.154672 , 5.1147030
 -2.154596 , 5.1111540
 -2.154546 , 5.1108190
 -2.154359 , 5.1113030
 -2.154242 , 5.1114000
 -2.154068 , 5.1133180
 -2.153566 , 5.1081030
 -2.153543 , 5.1109750
 -2.153497 , 5.1066660
 -2.153359 , 5.1045580
 -2.153342 , 5.1093700
 -2.153283 , 5.1074320
 -2.153256 , 5.1054630
 -2.153134 , 5.1099870
 -2.152779 , 5.1032650
 -2.152769 , 5.1057330
 -2.152686 , 5.1083020
 -2.152650 , 5.1071580
 -2.152619 , 5.1036780
 -2.152489 , 5.1043310
 -2.151769 , 5.1015660
 -2.151717 , 5.1050190
 -2.151550 , 5.1001530
 -2.151524 , 5.1073070
 -2.151441 , 5.1033190
 -2.151353 , 5.1027570
 -2.151300 , 5.0997780
 -2.151239 , 5.0988830
 -2.151195 , 5.1036490
 -2.151023 , 5.1013590
 -2.150970 , 5.0989670
 -2.150552 , 5.0985040
 -2.150489 , 5.1012970
 -2.150391 , 5.0955170
 -2.149984 , 5.0986910
 -2.149816 , 5.0968430
 -2.149796 , 5.0964660
 -2.149694 , 5.0952180
 -2.149667 , 5.0940160
 -2.149656 , 5.0962370
 -2.149643 , 5.0927170
 -2.149346 , 5.0941360
 -2.148882 , 5.0923850
 -2.148769 , 5.0950370
 -2.148418 , 5.0919600
 -2.148410 , 5.0935770
 -2.148390 , 5.0882310
 -2.148377 , 5.0915520
 -2.148363 , 5.0887680
 -2.148283 , 5.0902300
 -2.148015 , 5.0931050
 -2.147926 , 5.0896720
 -2.147670 , 5.0890470
 -2.147490 , 5.0900880
 -2.147145 , 5.0841910
 -2.147109 , 5.0869130
 -2.147106 , 5.0879650
 -2.146879 , 5.0885420
 -2.146828 , 5.0850660
 -2.146749 , 5.0867150
 -2.146488 , 5.0846420
 -2.146051 , 5.0819250
 -2.146013 , 5.0854010
 -2.145968 , 5.0818810
 -2.145952 , 5.0843350
 -2.145722 , 5.0822750
 -2.145587 , 5.0841370
 -2.145555 , 5.0802330
 -2.145514 , 5.0815620
 -2.145475 , 5.0796270
 -2.145294 , 5.0803610
 -2.144672 , 5.0779910
 -2.144629 , 5.0805030
 -2.144459 , 5.0775310
 -2.144447 , 5.0760620
 -2.144329 , 5.0762870
 -2.144062 , 5.0779880
 -2.143993 , 5.0740310
 -2.143964 , 5.0785240
 -2.143543 , 5.0744330
 -2.143257 , 5.0716700
 -2.143155 , 5.0735930
 -2.143010 , 5.0758960
 -2.142992 , 5.0762710
 -2.142528 , 5.0699250
 -2.142476 , 5.0729830
 -2.142415 , 5.0717050
 -2.142408 , 5.0702770
 -2.142387 , 5.0721390
 -2.142303 , 5.0695090
 -2.142065 , 5.0713580
 -2.141556 , 5.0681950
 -2.141294 , 5.0698120
 -2.141265 , 5.0670440
 -2.141021 , 5.0683620
 -2.140946 , 5.0645070
 -2.140612 , 5.0638920
 -2.140457 , 5.0673680
 -2.140278 , 5.0662810
 -2.140169 , 5.0631680
 -2.140069 , 5.0640600
 -2.139863 , 5.0664220
 -2.139766 , 5.0593800
 -2.139655 , 5.0620440
 -2.139549 , 5.0619670
 -2.139539 , 5.0626710
 -2.139519 , 5.0638890
 -2.139248 , 5.0589400
 -2.138900 , 5.0617240
 -2.138862 , 5.0594800
 -2.138509 , 5.0570180
 -2.138292 , 5.0610690
 -2.138239 , 5.0586010
 -2.138111 , 5.0584550
 -2.137992 , 5.0580430
 -2.137839 , 5.0531480
