Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME1 045+054 SnBiAg back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:41:58
Irradiance:  ,999.967
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.8107
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.34702
Isc:         ,4.33218
Rseries:     ,0.03109
Rshunt:      ,27.2965
Pmax:        ,4.49369
Vpm:         ,1.10672
Ipm:         ,4.06034
Fill Factor: ,0.77005
Active Eff:  ,16.3913
Aperture Eff:,16.3913
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.10
IntV:        ,6.98806
IntV2:       ,6.99817
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,166.938
PulseWidth2: ,167.646
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,24.7508
TRef2:       ,24.6147
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,166.938
PulseWidth22:,167.646
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,166.938
PulseWidth23:,167.646
 Voltage:    , Current:
 -2.175904 , 5.1449910
 -2.175536 , 5.1435240
 -2.175295 , 5.1422830
 -2.175185 , 5.1403990
 -2.175168 , 5.1422960
 -2.175111 , 5.1453390
 -2.175078 , 5.1386550
 -2.174949 , 5.1431980
 -2.174839 , 5.1438830
 -2.174731 , 5.1367120
 -2.174630 , 5.1391940
 -2.174614 , 5.1409490
 -2.174595 , 5.1403490
 -2.174571 , 5.1429830
 -2.174494 , 5.1396450
 -2.174484 , 5.1390470
 -2.174359 , 5.1421690
 -2.174204 , 5.1366950
 -2.174148 , 5.1346670
 -2.174024 , 5.1371860
 -2.173939 , 5.1386960
 -2.173748 , 5.1397770
 -2.173648 , 5.1359810
 -2.173498 , 5.1367850
 -2.173248 , 5.1369370
 -2.173162 , 5.1342600
 -2.173124 , 5.1332160
 -2.172709 , 5.1343030
 -2.172689 , 5.1314950
 -2.172667 , 5.1344870
 -2.172562 , 5.1322930
 -2.172298 , 5.1292130
 -2.172130 , 5.1301600
 -2.172037 , 5.1323490
 -2.171842 , 5.1282410
 -2.171842 , 5.1308660
 -2.171671 , 5.1302690
 -2.171529 , 5.1290760
 -2.171399 , 5.1291760
 -2.171393 , 5.1338220
 -2.170983 , 5.1291460
 -2.170944 , 5.1275230
 -2.170897 , 5.1254350
 -2.170845 , 5.1248690
 -2.170813 , 5.1269630
 -2.170706 , 5.1274920
 -2.170436 , 5.1269330
 -2.170420 , 5.1254760
 -2.170323 , 5.1260820
 -2.170110 , 5.1234330
 -2.170098 , 5.1211770
 -2.170038 , 5.1235910
 -2.169857 , 5.1246760
 -2.169695 , 5.1202440
 -2.169613 , 5.1223520
 -2.169496 , 5.1237480
 -2.169410 , 5.1221650
 -2.169151 , 5.1223430
 -2.168826 , 5.1203890
 -2.168576 , 5.1181610
 -2.168575 , 5.1178740
 -2.168523 , 5.1208230
 -2.168502 , 5.1181230
 -2.168392 , 5.1206360
 -2.168368 , 5.1182340
 -2.168240 , 5.1158670
 -2.168034 , 5.1163650
 -2.167925 , 5.1161540
 -2.167781 , 5.1146080
 -2.167720 , 5.1173160
 -2.167658 , 5.1145470
 -2.167402 , 5.1151200
 -2.167298 , 5.1146880
 -2.167140 , 5.1106700
 -2.167126 , 5.1125610
 -2.167118 , 5.1122670
 -2.167009 , 5.1143980
 -2.166775 , 5.1115390
 -2.166572 , 5.1136410
 -2.166466 , 5.1108640
 -2.166422 , 5.1107980
 -2.166267 , 5.1094930
 -2.166039 , 5.1107420
 -2.165741 , 5.1072120
 -2.165602 , 5.1061590
 -2.165512 , 5.1086220
 -2.165500 , 5.1083650
 -2.165364 , 5.1113000
 -2.165233 , 5.1057370
 -2.164980 , 5.1079160
 -2.164877 , 5.1065820
 -2.164685 , 5.1043740
 -2.164547 , 5.1043460
 -2.164480 , 5.1050050
 -2.164448 , 5.1061610
 -2.164350 , 5.1062580
 -2.164175 , 5.1045520
 -2.164100 , 5.1037120
 -2.164058 , 5.1030220
 -2.163645 , 5.1017360
 -2.163570 , 5.1018540
 -2.163263 , 5.1003430
 -2.163023 , 5.1011350
 -2.163019 , 5.0998440
 -2.162876 , 5.0988660
 -2.162872 , 5.0976410
 -2.162792 , 5.1006390
 -2.162541 , 5.0987660
 -2.162359 , 5.0961490
 -2.162347 , 5.0966820
 -2.162344 , 5.0979860
 -2.162222 , 5.0971500
 -2.161855 , 5.0964660
 -2.161625 , 5.0942320
 -2.161475 , 5.0960990
 -2.161408 , 5.0957190
 -2.161249 , 5.0934570
 -2.161203 , 5.0943420
 -2.160882 , 5.0919190
 -2.160872 , 5.0918160
 -2.160768 , 5.0935390
 -2.160439 , 5.0888570
 -2.160059 , 5.0901440
 -2.160024 , 5.0920100
 -2.160008 , 5.0917540
 -2.159928 , 5.0899760
 -2.159655 , 5.0886370
 -2.159632 , 5.0891590
 -2.159616 , 5.0839220
 -2.159610 , 5.0878000
 -2.159523 , 5.0880540
 -2.159227 , 5.0860970
 -2.159219 , 5.0886840
 -2.159207 , 5.0841920
 -2.159199 , 5.0853810
 -2.158915 , 5.0862510
 -2.158709 , 5.0823550
 -2.158556 , 5.0857670
 -2.158438 , 5.0813880
 -2.158341 , 5.0846870
 -2.158039 , 5.0848910
 -2.158037 , 5.0800890
 -2.157950 , 5.0807220
 -2.157397 , 5.0808320
 -2.157234 , 5.0817800
 -2.157126 , 5.0793800
 -2.156843 , 5.0791770
 -2.156774 , 5.0773320
 -2.156675 , 5.0787420
 -2.156324 , 5.0783230
 -2.156291 , 5.0761970
 -2.156176 , 5.0775370
 -2.156143 , 5.0756430
 -2.156016 , 5.0757900
 -2.155916 , 5.0740740
 -2.155808 , 5.0737620
 -2.155775 , 5.0728300
 -2.155618 , 5.0761680
 -2.155354 , 5.0731980
 -2.155230 , 5.0724670
 -2.154901 , 5.0708890
 -2.154900 , 5.0726580
 -2.154754 , 5.0714700
 -2.154523 , 5.0699020
 -2.154194 , 5.0695870
 -2.154060 , 5.0685100
 -2.154017 , 5.0670510
 -2.153908 , 5.0704800
 -2.153712 , 5.0670880
 -2.153475 , 5.0677050
 -2.153264 , 5.0663300
 -2.153095 , 5.0673060
 -2.152971 , 5.0647960
 -2.152591 , 5.0668290
 -2.152590 , 5.0637570
 -2.152406 , 5.0603330
 -2.152242 , 5.0634920
 -2.152133 , 5.0625060
 -2.152120 , 5.0625020
 -2.151878 , 5.0641470
 -2.151625 , 5.0589680
 -2.151189 , 5.0604920
 -2.150898 , 5.0577620
 -2.150869 , 5.0567410
 -2.150853 , 5.0607540
 -2.150825 , 5.0593030
 -2.150700 , 5.0605640
 -2.150523 , 5.0565770
