Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME2 071+101 SnBiInAg back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:54:14
Irradiance:  ,1000.38
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.8281
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.35022
Isc:         ,4.33981
Rseries:     ,0.03213
Rshunt:      ,37.1438
Pmax:        ,4.53941
Vpm:         ,1.11264
Ipm:         ,4.07984
Fill Factor: ,0.77468
Active Eff:  ,16.5581
Aperture Eff:,16.5581
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.51
IntV:        ,6.98987
IntV2:       ,6.99950
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.150
PulseWidth2: ,167.575
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.4168
TRef2:       ,25.1629
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.150
PulseWidth22:,167.575
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.150
PulseWidth23:,167.575
 Voltage:    , Current:
 -2.162901 , 5.1406550
 -2.162487 , 5.1421230
 -2.162454 , 5.1417570
 -2.162231 , 5.1402850
 -2.161948 , 5.1423060
 -2.161921 , 5.1391170
 -2.161847 , 5.1375810
 -2.161772 , 5.1403980
 -2.161685 , 5.1393160
 -2.161623 , 5.1350590
 -2.161588 , 5.1401770
 -2.161500 , 5.1373260
 -2.161361 , 5.1386900
 -2.161208 , 5.1385610
 -2.160925 , 5.1343370
 -2.160835 , 5.1342170
 -2.160816 , 5.1362000
 -2.160757 , 5.1363740
 -2.160713 , 5.1371930
 -2.160638 , 5.1359470
 -2.160504 , 5.1333210
 -2.160269 , 5.1350110
 -2.160163 , 5.1325040
 -2.160065 , 5.1336210
 -2.159976 , 5.1321120
 -2.159449 , 5.1284000
 -2.159349 , 5.1307280
 -2.159256 , 5.1326830
 -2.159225 , 5.1318080
 -2.159098 , 5.1297020
 -2.159071 , 5.1284750
 -2.159043 , 5.1258790
 -2.158862 , 5.1294360
 -2.158819 , 5.1279600
 -2.158716 , 5.1266400
 -2.158712 , 5.1307430
 -2.158365 , 5.1300210
 -2.158243 , 5.1250820
 -2.158170 , 5.1256640
 -2.158135 , 5.1242190
 -2.157888 , 5.1241790
 -2.157739 , 5.1264870
 -2.157609 , 5.1233350
 -2.157331 , 5.1276740
 -2.157061 , 5.1237700
 -2.157014 , 5.1218500
 -2.156974 , 5.1217230
 -2.156956 , 5.1246120
 -2.156538 , 5.1205840
 -2.156439 , 5.1192200
 -2.156260 , 5.1192670
 -2.155997 , 5.1198490
 -2.155981 , 5.1230950
 -2.155910 , 5.1207970
 -2.155844 , 5.1193950
 -2.155760 , 5.1177520
 -2.155668 , 5.1225160
 -2.155498 , 5.1174220
 -2.155441 , 5.1187830
 -2.155367 , 5.1175870
 -2.155258 , 5.1149710
 -2.155237 , 5.1147350
 -2.155063 , 5.1175060
 -2.154955 , 5.1145740
 -2.154645 , 5.1147770
 -2.154574 , 5.1185300
 -2.154481 , 5.1151220
 -2.154467 , 5.1108140
 -2.154359 , 5.1147910
 -2.154351 , 5.1116860
 -2.154106 , 5.1143630
 -2.154024 , 5.1122800
 -2.153763 , 5.1126390
 -2.153740 , 5.1112700
 -2.153719 , 5.1132000
 -2.153300 , 5.1076110
 -2.153275 , 5.1085830
 -2.153234 , 5.1092760
 -2.153129 , 5.1092790
 -2.153022 , 5.1099530
 -2.152841 , 5.1090950
 -2.152575 , 5.1087990
 -2.152472 , 5.1048970
 -2.152427 , 5.1066030
 -2.152308 , 5.1066160
 -2.152000 , 5.1069320
 -2.151714 , 5.1031860
 -2.151673 , 5.1065560
 -2.151556 , 5.1032780
 -2.151395 , 5.1030920
 -2.151338 , 5.1012450
 -2.151328 , 5.1049750
 -2.151201 , 5.1008230
 -2.151197 , 5.1039730
 -2.151190 , 5.1028580
 -2.151141 , 5.1009450
 -2.150997 , 5.0979150
 -2.150904 , 5.1011680
 -2.150708 , 5.0988920
 -2.150697 , 5.1001580
 -2.150626 , 5.0987870
 -2.150626 , 5.1026380
 -2.150500 , 5.1009110
 -2.150090 , 5.0988860
 -2.149931 , 5.0972520
 -2.149687 , 5.0983500
 -2.149222 , 5.0958020
 -2.149108 , 5.0922910
 -2.148987 , 5.0935850
 -2.148754 , 5.0948930
 -2.148746 , 5.0919610
 -2.148743 , 5.0955520
 -2.148726 , 5.0933060
 -2.148479 , 5.0952890
 -2.148224 , 5.0911560
 -2.148143 , 5.0937400
 -2.148111 , 5.0890970
 -2.148059 , 5.0930520
 -2.147732 , 5.0923720
 -2.147528 , 5.0891180
 -2.147469 , 5.0898680
 -2.147361 , 5.0881160
 -2.147157 , 5.0890560
 -2.147120 , 5.0896270
 -2.147081 , 5.0864930
 -2.146572 , 5.0865670
 -2.146547 , 5.0851770
 -2.146513 , 5.0860200
 -2.146431 , 5.0859380
 -2.145852 , 5.0844930
 -2.145671 , 5.0869040
 -2.145557 , 5.0835500
 -2.145529 , 5.0830060
 -2.145386 , 5.0829540
 -2.145371 , 5.0843460
 -2.145070 , 5.0808140
 -2.144895 , 5.0826500
 -2.144801 , 5.0805150
 -2.144747 , 5.0797180
 -2.144662 , 5.0804080
 -2.144439 , 5.0805560
 -2.144413 , 5.0793290
 -2.144285 , 5.0815470
 -2.144081 , 5.0764550
 -2.143852 , 5.0782860
 -2.143662 , 5.0776530
 -2.143411 , 5.0752210
 -2.143144 , 5.0746440
 -2.143024 , 5.0742670
 -2.143014 , 5.0736130
 -2.142966 , 5.0775750
 -2.142914 , 5.0773430
 -2.142741 , 5.0737760
 -2.142532 , 5.0741330
 -2.142512 , 5.0740240
 -2.142377 , 5.0723710
 -2.141911 , 5.0711690
 -2.141838 , 5.0688950
 -2.141771 , 5.0685390
 -2.141623 , 5.0705380
 -2.141459 , 5.0717360
 -2.141270 , 5.0717530
 -2.140700 , 5.0672920
 -2.140678 , 5.0687160
 -2.140671 , 5.0669580
 -2.140458 , 5.0678140
 -2.140190 , 5.0681520
 -2.139946 , 5.0640190
 -2.139747 , 5.0637200
 -2.139698 , 5.0664940
 -2.139691 , 5.0632570
 -2.139677 , 5.0643330
 -2.139490 , 5.0641260
 -2.139265 , 5.0634470
 -2.139119 , 5.0618400
 -2.138969 , 5.0604420
 -2.138594 , 5.0610130
 -2.138339 , 5.0577860
 -2.138163 , 5.0592180
 -2.138011 , 5.0609020
 -2.137943 , 5.0598300
 -2.137650 , 5.0558260
 -2.137414 , 5.0561970
 -2.137253 , 5.0586400
 -2.137240 , 5.0585090
 -2.137223 , 5.0581200
 -2.136760 , 5.0538410
 -2.136605 , 5.0541580
