Title:       ,Ning-LJ two half cells module
 -1.344543 , 5.3886880
 -1.344169 , 5.3894080
 -1.344022 , 5.3882440
 -1.343340 , 5.3898100
 -1.343266 , 5.3883830
 -1.342124 , 5.3883240
 -1.340432 , 5.3876660
 -1.338455 , 5.3884320
 -1.338221 , 5.3890380
 -1.337525 , 5.3888430
 -1.336982 , 5.3862940
 -1.333818 , 5.3876800
 -1.332959 , 5.3868720
 -1.332419 , 5.3871520
 -1.331850 , 5.3875720
 -1.329899 , 5.3883560
 -1.327508 , 5.3864440
 -1.325193 , 5.3863710
 -1.324942 , 5.3853120
 -1.324508 , 5.3872410
 -1.323465 , 5.3869200
 -1.322225 , 5.3860180
 -1.318819 , 5.3858140
 -1.317981 , 5.3846830
 -1.317958 , 5.3857420
 -1.317473 , 5.3859210
 -1.317414 , 5.3851590
 -1.315908 , 5.3855210
 -1.313812 , 5.3846100
 -1.313106 , 5.3859930
 -1.312835 , 5.3852820
 -1.312738 , 5.3842590
 -1.312551 , 5.3847060
 -1.312207 , 5.3841810
 -1.310856 , 5.3818540
 -1.308898 , 5.3854500
 -1.308893 , 5.3831110
 -1.308577 , 5.3852800
 -1.307743 , 5.3845040
 -1.307624 , 5.3850640
 -1.306067 , 5.3828130
 -1.303019 , 5.3829630
 -1.300143 , 5.3824410
 -1.296829 , 5.3842610
 -1.296674 , 5.3829110
 -1.296250 , 5.3835600
 -1.294580 , 5.3828620
 -1.291846 , 5.3831100
 -1.289406 , 5.3809660
 -1.288190 , 5.3827860
 -1.288105 , 5.3820750
 -1.288010 , 5.3814960
 -1.287769 , 5.3823750
 -1.286884 , 5.3821200
 -1.284028 , 5.3813170
 -1.281327 , 5.3820400
 -1.281310 , 5.3817190
 -1.281170 , 5.3816560
 -1.281049 , 5.3809520
 -1.279737 , 5.3813200
 -1.277295 , 5.3799940
 -1.275412 , 5.3804460
 -1.273781 , 5.3808570
 -1.273545 , 5.3814230
 -1.273248 , 5.3801820
 -1.271278 , 5.3819160
 -1.268638 , 5.3806440
 -1.264932 , 5.3797490
 -1.262478 , 5.3794600
 -1.262414 , 5.3780100
 -1.262036 , 5.3806660
 -1.260818 , 5.3799270
 -1.258483 , 5.3788120
 -1.256146 , 5.3779930
 -1.256101 , 5.3796400
 -1.255726 , 5.3791690
 -1.255092 , 5.3789280
 -1.254766 , 5.3779230
 -1.254583 , 5.3786500
 -1.252841 , 5.3770350
 -1.250703 , 5.3774180
 -1.250361 , 5.3789000
 -1.249791 , 5.3792220
 -1.249559 , 5.3781120
 -1.247652 , 5.3769620
 -1.246413 , 5.3768830
 -1.242051 , 5.3781200
 -1.239717 , 5.3780690
 -1.239245 , 5.3776000
 -1.236959 , 5.3784430
 -1.234185 , 5.3779600
 -1.229183 , 5.3774760
 -1.223649 , 5.3757100
 -1.220546 , 5.3751840
 -1.217378 , 5.3764410
 -1.215944 , 5.3762390
 -1.213896 , 5.3765490
 -1.210124 , 5.3772570
 -1.205898 , 5.3759890
 -1.201756 , 5.3749290
 -1.199745 , 5.3747440
 -1.198862 , 5.3761530
 -1.197233 , 5.3758220
 -1.194053 , 5.3743220
 -1.190778 , 5.3739780
 -1.186654 , 5.3751460
 -1.185173 , 5.3734560
 -1.185104 , 5.3743510
 -1.185040 , 5.3738510
 -1.184402 , 5.3747720
 -1.181355 , 5.3748380
 -1.177482 , 5.3737250
 -1.174085 , 5.3741520
 -1.172349 , 5.3742010
 -1.170934 , 5.3733310
 -1.167838 , 5.3733560
 -1.163498 , 5.3735070
 -1.160020 , 5.3733380
 -1.157161 , 5.3730700
 -1.155545 , 5.3718850
 -1.152555 , 5.3733690
 -1.149169 , 5.3735040
 -1.144707 , 5.3726420
 -1.141265 , 5.3719950
 -1.138899 , 5.3717490
 -1.136628 , 5.3721250
 -1.132646 , 5.3728470
 -1.128049 , 5.3708790
 -1.125209 , 5.3707180
 -1.123538 , 5.3709690
 -1.122318 , 5.3711710
 -1.119430 , 5.3714100
 -1.116132 , 5.3713040
 -1.114416 , 5.3708440
 -1.113223 , 5.3713300
 -1.112303 , 5.3698630
 -1.109062 , 5.3711050
 -1.104834 , 5.3715190
 -1.102100 , 5.3707580
 -1.100383 , 5.3698810
 -1.098062 , 5.3693080
 -1.094722 , 5.3694150
 -1.090644 , 5.3705260
 -1.088009 , 5.3695650
 -1.085312 , 5.3698970
 -1.082324 , 5.3692360
 -1.078425 , 5.3691570
 -1.072474 , 5.3696450
 -1.068324 , 5.3702940
 -1.066074 , 5.3689570
