Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME1 053+073 SnBiInAg back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:46:08
Irradiance:  ,1000.07
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.9364
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.34965
Isc:         ,4.32541
Rseries:     ,0.02831
Rshunt:      ,5.87616
Pmax:        ,4.54713
Vpm:         ,1.11945
Ipm:         ,4.06191
Fill Factor: ,0.77890
Active Eff:  ,16.5863
Aperture Eff:,16.5863
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,999.885
IntV:        ,6.98862
IntV2:       ,6.99857
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.008
PulseWidth2: ,167.610
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,24.9562
TRef2:       ,24.8202
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.008
PulseWidth22:,167.610
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.008
PulseWidth23:,167.610
 Voltage:    , Current:
 -2.177944 , 5.1392780
 -2.177765 , 5.1374940
 -2.177741 , 5.1397830
 -2.177088 , 5.1391280
 -2.176934 , 5.1397090
 -2.176476 , 5.1391840
 -2.176473 , 5.1369970
 -2.176455 , 5.1397100
 -2.176327 , 5.1348000
 -2.176245 , 5.1377200
 -2.175998 , 5.1354760
 -2.175957 , 5.1370760
 -2.175949 , 5.1328300
 -2.175947 , 5.1347870
 -2.175749 , 5.1353630
 -2.175746 , 5.1374540
 -2.175728 , 5.1333940
 -2.175609 , 5.1351680
 -2.175303 , 5.1323450
 -2.175222 , 5.1311730
 -2.175113 , 5.1304340
 -2.175112 , 5.1336290
 -2.175019 , 5.1328850
 -2.174753 , 5.1325710
 -2.174698 , 5.1303090
 -2.174628 , 5.1277990
 -2.174613 , 5.1299590
 -2.174547 , 5.1308970
 -2.174417 , 5.1291070
 -2.174284 , 5.1287620
 -2.173906 , 5.1260450
 -2.173905 , 5.1297340
 -2.173825 , 5.1278900
 -2.173815 , 5.1259670
 -2.173810 , 5.1266830
 -2.173756 , 5.1267940
 -2.173734 , 5.1245660
 -2.173530 , 5.1270270
 -2.173435 , 5.1255500
 -2.173208 , 5.1229830
 -2.173176 , 5.1238120
 -2.173029 , 5.1215300
 -2.172896 , 5.1243990
 -2.172866 , 5.1225030
 -2.172739 , 5.1247560
 -2.172603 , 5.1214940
 -2.172451 , 5.1206190
 -2.172235 , 5.1200260
 -2.171918 , 5.1190650
 -2.171821 , 5.1227740
 -2.171659 , 5.1172810
 -2.171645 , 5.1201130
 -2.171630 , 5.1191180
 -2.171609 , 5.1172760
 -2.171435 , 5.1212620
 -2.171373 , 5.1166890
 -2.171274 , 5.1178810
 -2.170966 , 5.1181360
 -2.170867 , 5.1162180
 -2.170563 , 5.1148210
 -2.170511 , 5.1145150
 -2.170165 , 5.1155800
 -2.170157 , 5.1139790
 -2.170135 , 5.1150880
 -2.169993 , 5.1118960
 -2.169846 , 5.1134070
 -2.169837 , 5.1101720
 -2.169667 , 5.1118630
 -2.169513 , 5.1126080
 -2.169196 , 5.1126310
 -2.169168 , 5.1096180
 -2.169164 , 5.1115440
 -2.168883 , 5.1098180
 -2.168782 , 5.1083680
 -2.168606 , 5.1063280
 -2.168598 , 5.1097640
 -2.168335 , 5.1083990
 -2.168206 , 5.1069020
 -2.168121 , 5.1103480
 -2.168006 , 5.1061900
 -2.167784 , 5.1057560
 -2.167747 , 5.1039950
 -2.167344 , 5.1078090
 -2.167306 , 5.1072140
 -2.167104 , 5.1035160
 -2.166966 , 5.1039720
 -2.166930 , 5.1041590
 -2.166763 , 5.1041590
 -2.166680 , 5.1044430
 -2.166355 , 5.1027970
 -2.166235 , 5.1010740
 -2.166215 , 5.1013830
 -2.166118 , 5.1007900
 -2.166017 , 5.1023890
 -2.165926 , 5.0982980
 -2.165873 , 5.0993940
 -2.165735 , 5.1005890
 -2.165565 , 5.0973050
 -2.165417 , 5.0957170
 -2.165302 , 5.0987480
 -2.165153 , 5.0984410
 -2.164948 , 5.0958020
 -2.164567 , 5.0957180
 -2.164463 , 5.0930480
 -2.164451 , 5.0978500
 -2.164417 , 5.0947860
 -2.164213 , 5.0962750
 -2.164179 , 5.0948060
 -2.164034 , 5.0929350
 -2.163973 , 5.0896260
 -2.163932 , 5.0921390
 -2.163666 , 5.0934400
 -2.163467 , 5.0874420
 -2.163347 , 5.0918780
 -2.163295 , 5.0879050
 -2.163090 , 5.0931490
 -2.163034 , 5.0908000
 -2.162919 , 5.0883380
 -2.162559 , 5.0901330
 -2.162408 , 5.0907760
 -2.162385 , 5.0854320
 -2.162103 , 5.0873320
 -2.162059 , 5.0851990
 -2.162012 , 5.0850960
 -2.161882 , 5.0887910
 -2.161835 , 5.0838920
 -2.161472 , 5.0846450
 -2.161312 , 5.0834780
 -2.161267 , 5.0876610
 -2.161133 , 5.0823570
 -2.160987 , 5.0832930
 -2.160717 , 5.0828620
 -2.160668 , 5.0801330
 -2.160506 , 5.0796450
 -2.160390 , 5.0824060
 -2.160153 , 5.0797630
 -2.160061 , 5.0776440
 -2.159978 , 5.0791460
 -2.159885 , 5.0803020
 -2.159561 , 5.0794650
 -2.159552 , 5.0767470
 -2.159083 , 5.0769630
 -2.158738 , 5.0762310
 -2.158660 , 5.0760940
 -2.158656 , 5.0771440
 -2.158645 , 5.0746410
 -2.158440 , 5.0744220
 -2.158405 , 5.0748510
 -2.158171 , 5.0724380
 -2.158035 , 5.0741670
 -2.157932 , 5.0722780
 -2.157813 , 5.0696130
 -2.157470 , 5.0709800
 -2.157465 , 5.0708460
 -2.157464 , 5.0719830
 -2.157190 , 5.0727340
 -2.157158 , 5.0693220
 -2.157019 , 5.0688760
 -2.156629 , 5.0690460
 -2.156539 , 5.0681670
 -2.156438 , 5.0674860
 -2.156041 , 5.0662690
 -2.156033 , 5.0664980
 -2.155782 , 5.0654900
 -2.155677 , 5.0642020
 -2.155578 , 5.0651830
 -2.155532 , 5.0638750
 -2.155216 , 5.0636590
 -2.155159 , 5.0621500
 -2.155020 , 5.0620570
 -2.154883 , 5.0627710
 -2.154861 , 5.0624560
 -2.154788 , 5.0590480
 -2.154476 , 5.0597750
 -2.154436 , 5.0578960
 -2.153901 , 5.0579990
 -2.153570 , 5.0612350
 -2.153499 , 5.0571960
 -2.153438 , 5.0597030
 -2.153402 , 5.0585210
 -2.153259 , 5.0557130
 -2.153140 , 5.0555120
 -2.152602 , 5.0567000
 -2.152474 , 5.0523420
 -2.152379 , 5.0552650
 -2.152282 , 5.0528900
 -2.151924 , 5.0532630
 -2.151731 , 5.0532080
