Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME1 092+160 SnBiInAg front
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:47:34
Irradiance:  ,1000.16
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.9767
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.35971
Isc:         ,5.38284
Rseries:     ,0.02956
Rshunt:      ,82.6719
Pmax:        ,5.53011
Vpm:         ,1.08977
Ipm:         ,5.07452
Fill Factor: ,0.75557
Active Eff:  ,20.1718
Aperture Eff:,20.1718
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.72
IntV:        ,6.98869
IntV2:       ,6.99864
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.610
PulseWidth2: ,167.185
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.0429
TRef2:       ,24.7888
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.610
PulseWidth22:,167.185
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.610
PulseWidth23:,167.185
 Voltage:    , Current:
 -1.452687 , 5.4330660
 -1.452406 , 5.4333600
 -1.450718 , 5.4339310
 -1.449056 , 5.4327950
 -1.448633 , 5.4320180
 -1.448545 , 5.4315610
 -1.448268 , 5.4335000
 -1.445787 , 5.4331910
 -1.444972 , 5.4315350
 -1.444823 , 5.4309450
 -1.444775 , 5.4315300
 -1.444246 , 5.4302390
 -1.443497 , 5.4319980
 -1.443451 , 5.4300740
 -1.442823 , 5.4306590
 -1.441726 , 5.4306500
 -1.441516 , 5.4310610
 -1.439736 , 5.4308350
 -1.438259 , 5.4303750
 -1.437741 , 5.4291650
 -1.437410 , 5.4291150
 -1.436351 , 5.4282600
 -1.435185 , 5.4293220
 -1.435145 , 5.4290390
 -1.434107 , 5.4286210
 -1.433988 , 5.4298000
 -1.432307 , 5.4296000
 -1.430821 , 5.4294250
 -1.430583 , 5.4291770
 -1.429757 , 5.4271490
 -1.428460 , 5.4269010
 -1.427301 , 5.4280400
 -1.426746 , 5.4274100
 -1.426469 , 5.4281420
 -1.425114 , 5.4280350
 -1.424211 , 5.4266560
 -1.423284 , 5.4275450
 -1.422874 , 5.4261740
 -1.420822 , 5.4269240
 -1.420022 , 5.4262570
 -1.419651 , 5.4265580
 -1.417654 , 5.4262100
 -1.415787 , 5.4258550
 -1.415318 , 5.4255040
 -1.415122 , 5.4247400
 -1.414431 , 5.4250470
 -1.413318 , 5.4239850
 -1.412747 , 5.4245890
 -1.412711 , 5.4258560
 -1.412641 , 5.4251660
 -1.412467 , 5.4245370
 -1.411853 , 5.4241910
 -1.411091 , 5.4251740
 -1.410978 , 5.4240200
 -1.409248 , 5.4238930
 -1.408162 , 5.4224510
 -1.407828 , 5.4228600
 -1.406366 , 5.4234650
 -1.406345 , 5.4237660
 -1.405004 , 5.4220460
 -1.404928 , 5.4224010
 -1.404815 , 5.4219280
 -1.403385 , 5.4225700
 -1.402965 , 5.4217900
 -1.402402 , 5.4219720
 -1.401955 , 5.4215480
 -1.401047 , 5.4224670
 -1.400046 , 5.4220260
 -1.399232 , 5.4219360
 -1.398639 , 5.4210500
 -1.398639 , 5.4202050
 -1.398188 , 5.4193190
 -1.398163 , 5.4198080
 -1.397039 , 5.4221480
 -1.396660 , 5.4213860
 -1.395802 , 5.4195930
 -1.394339 , 5.4202210
 -1.393105 , 5.4207030
 -1.391087 , 5.4205130
 -1.389889 , 5.4185150
 -1.388077 , 5.4190980
 -1.385759 , 5.4194140
 -1.385102 , 5.4189470
 -1.384374 , 5.4181900
 -1.382637 , 5.4193950
 -1.382137 , 5.4191440
 -1.380786 , 5.4192840
 -1.380137 , 5.4170740
 -1.378781 , 5.4182870
 -1.377115 , 5.4187020
 -1.376388 , 5.4185860
 -1.375559 , 5.4171660
 -1.373244 , 5.4178740
 -1.371837 , 5.4172780
 -1.371092 , 5.4164360
 -1.370925 , 5.4174410
 -1.370879 , 5.4166740
 -1.368810 , 5.4157460
 -1.368656 , 5.4171230
 -1.368277 , 5.4171890
 -1.367995 , 5.4165330
 -1.367177 , 5.4166510
 -1.363583 , 5.4166460
 -1.362864 , 5.4152780
 -1.362570 , 5.4147750
 -1.361770 , 5.4157310
 -1.359938 , 5.4158200
 -1.358362 , 5.4142080
 -1.358358 , 5.4144880
 -1.357461 , 5.4148580
 -1.357303 , 5.4150920
 -1.356649 , 5.4132600
 -1.354722 , 5.4139610
 -1.353715 , 5.4142950
 -1.353355 , 5.4146030
 -1.352463 , 5.4137120
 -1.349272 , 5.4144110
 -1.346187 , 5.4139390
 -1.345973 , 5.4113900
 -1.345378 , 5.4100990
 -1.344275 , 5.4126750
 -1.343616 , 5.4135240
 -1.341255 , 5.4137740
 -1.340408 , 5.4125510
 -1.339905 , 5.4121990
 -1.339005 , 5.4114220
 -1.336233 , 5.4114940
 -1.334694 , 5.4112880
 -1.334463 , 5.4120680
 -1.333524 , 5.4120540
 -1.333440 , 5.4095750
 -1.331276 , 5.4099300
 -1.328555 , 5.4121900
 -1.327635 , 5.4118100
 -1.326793 , 5.4109050
 -1.324280 , 5.4096520
 -1.321748 , 5.4101290
 -1.319967 , 5.4103610
 -1.319283 , 5.4089950
 -1.318032 , 5.4097200
 -1.316069 , 5.4102530
 -1.315951 , 5.4086280
 -1.315191 , 5.4090400
 -1.314498 , 5.4091520
 -1.312979 , 5.4095100
 -1.310848 , 5.4091430
 -1.310713 , 5.4081620
 -1.310085 , 5.4088140
 -1.308860 , 5.4089760
 -1.306657 , 5.4084820
 -1.305513 , 5.4079130
 -1.304573 , 5.4069780
 -1.303227 , 5.4074440
 -1.300963 , 5.4081440
 -1.300124 , 5.4070110
 -1.299885 , 5.4070310
 -1.298084 , 5.4074810
 -1.297814 , 5.4074320
 -1.296861 , 5.4072970
 -1.295636 , 5.4061610
 -1.294192 , 5.4068820
 -1.293514 , 5.4069230
 -1.293151 , 5.4051720
 -1.291485 , 5.4063220
 -1.289550 , 5.4063790
 -1.289481 , 5.4074850
 -1.288132 , 5.4053670
 -1.285161 , 5.4053060
 -1.283687 , 5.4057270
 -1.283315 , 5.4056270
 -1.282365 , 5.4043230
 -1.279325 , 5.4056390
 -1.276272 , 5.4050870
 -1.274417 , 5.4044530
 -1.273219 , 5.4043740
 -1.271782 , 5.4038990
 -1.270056 , 5.4037620
 -1.268744 , 5.4043780
 -1.267940 , 5.4033980
 -1.266577 , 5.4042840
 -1.264542 , 5.4034060
 -1.263310 , 5.4031250
 -1.262211 , 5.4036820
 -1.260130 , 5.4038310
 -1.257707 , 5.4027760
 -1.254863 , 5.4033210
 -1.254513 , 5.4019790
 -1.253729 , 5.4030490
