Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME1 171+189 SnBiAg back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:39:51
Irradiance:  ,1000.38
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.7565
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.35406
Isc:         ,4.43683
Rseries:     ,0.03220
Rshunt:      ,9.60606
Pmax:        ,4.62218
Vpm:         ,1.10492
Ipm:         ,4.18323
Fill Factor: ,0.76937
Active Eff:  ,16.8600
Aperture Eff:,16.8600
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,1000.74
IntV:        ,6.98793
IntV2:       ,6.99788
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.256
PulseWidth2: ,167.469
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,24.7048
TRef2:       ,24.5096
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.256
PulseWidth22:,167.469
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.256
PulseWidth23:,167.469
 Voltage:    , Current:
 -2.130786 , 5.1561380
 -2.130744 , 5.1572720
 -2.130708 , 5.1576150
 -2.130620 , 5.1573290
 -2.130597 , 5.1560500
 -2.130055 , 5.1558940
 -2.129899 , 5.1542040
 -2.129716 , 5.1560990
 -2.129670 , 5.1526910
 -2.129593 , 5.1557970
 -2.129525 , 5.1534980
 -2.129484 , 5.1551620
 -2.129354 , 5.1532340
 -2.129346 , 5.1508610
 -2.129301 , 5.1536700
 -2.129299 , 5.1521360
 -2.128704 , 5.1521740
 -2.128691 , 5.1488950
 -2.128661 , 5.1515260
 -2.128648 , 5.1501200
 -2.128529 , 5.1499760
 -2.128477 , 5.1511570
 -2.128406 , 5.1494460
 -2.128401 , 5.1488330
 -2.128126 , 5.1483180
 -2.127900 , 5.1458950
 -2.127853 , 5.1478430
 -2.127475 , 5.1471980
 -2.127240 , 5.1467870
 -2.127069 , 5.1438960
 -2.126914 , 5.1463890
 -2.126634 , 5.1471760
 -2.126614 , 5.1441250
 -2.126538 , 5.1450190
 -2.126500 , 5.1449400
 -2.126262 , 5.1415100
 -2.126078 , 5.1436390
 -2.126062 , 5.1390840
 -2.125686 , 5.1413930
 -2.125560 , 5.1415100
 -2.125517 , 5.1433050
 -2.125406 , 5.1398250
 -2.125178 , 5.1396750
 -2.125017 , 5.1426630
 -2.124935 , 5.1398770
 -2.124934 , 5.1445730
 -2.124810 , 5.1393590
 -2.124774 , 5.1367650
 -2.124754 , 5.1402310
 -2.124750 , 5.1423020
 -2.124745 , 5.1357390
 -2.124537 , 5.1348280
 -2.124408 , 5.1377470
 -2.124404 , 5.1374200
 -2.124369 , 5.1376580
 -2.124292 , 5.1376250
 -2.124164 , 5.1362610
 -2.123990 , 5.1343120
 -2.123905 , 5.1320030
 -2.123569 , 5.1345890
 -2.123495 , 5.1345490
 -2.123484 , 5.1323020
 -2.123477 , 5.1323700
 -2.123388 , 5.1331460
 -2.123371 , 5.1354710
 -2.122817 , 5.1321400
 -2.122737 , 5.1296710
 -2.122454 , 5.1320430
 -2.122383 , 5.1272660
 -2.122374 , 5.1304090
 -2.122320 , 5.1301460
 -2.122176 , 5.1298950
 -2.121760 , 5.1262970
 -2.121609 , 5.1275440
 -2.121277 , 5.1262820
 -2.121162 , 5.1294970
 -2.121104 , 5.1297470
 -2.120932 , 5.1278440
 -2.120797 , 5.1262040
 -2.120543 , 5.1271960
 -2.120519 , 5.1261600
 -2.120355 , 5.1221250
 -2.120326 , 5.1248100
 -2.120221 , 5.1238440
 -2.119967 , 5.1247020
 -2.119815 , 5.1225880
 -2.119742 , 5.1240210
 -2.119445 , 5.1224070
 -2.118975 , 5.1202340
 -2.118959 , 5.1232850
 -2.118843 , 5.1189620
 -2.118526 , 5.1202510
 -2.118506 , 5.1221680
 -2.118462 , 5.1192950
 -2.118191 , 5.1191570
 -2.118156 , 5.1222200
 -2.118132 , 5.1195090
 -2.117877 , 5.1165430
 -2.117717 , 5.1156690
 -2.117585 , 5.1180170
 -2.117554 , 5.1179950
 -2.117227 , 5.1174010
 -2.117124 , 5.1123560
 -2.116945 , 5.1158120
 -2.116937 , 5.1160470
 -2.116934 , 5.1144870
 -2.116594 , 5.1163730
 -2.116586 , 5.1129310
 -2.116512 , 5.1141340
 -2.116341 , 5.1123950
 -2.116333 , 5.1120530
 -2.115927 , 5.1093540
 -2.115792 , 5.1125100
 -2.115789 , 5.1106510
 -2.115720 , 5.1109340
 -2.115504 , 5.1123720
 -2.115355 , 5.1099090
 -2.115323 , 5.1086940
 -2.115128 , 5.1084800
 -2.114701 , 5.1057310
 -2.114614 , 5.1086990
 -2.114541 , 5.1068630
 -2.114481 , 5.1071270
 -2.114301 , 5.1089240
 -2.114249 , 5.1064310
 -2.114217 , 5.1050440
 -2.113854 , 5.1048590
 -2.113826 , 5.1050950
 -2.113585 , 5.1032180
 -2.113564 , 5.1049330
 -2.113352 , 5.1024690
 -2.113259 , 5.1039640
 -2.113246 , 5.1042030
 -2.113235 , 5.1031790
 -2.112692 , 5.1007890
 -2.112686 , 5.1021960
 -2.112674 , 5.0975380
 -2.112441 , 5.1019820
 -2.112349 , 5.0994550
 -2.112008 , 5.0999630
 -2.111895 , 5.0993250
 -2.111826 , 5.0973200
 -2.111624 , 5.0950540
 -2.111523 , 5.0975350
 -2.111504 , 5.0974840
 -2.111472 , 5.0994640
 -2.111410 , 5.0964010
 -2.111397 , 5.0964410
 -2.111037 , 5.0949710
 -2.110935 , 5.0922990
 -2.110420 , 5.0917740
 -2.110390 , 5.0944980
 -2.110276 , 5.0940220
 -2.110119 , 5.0939080
 -2.109749 , 5.0900550
 -2.109686 , 5.0928990
 -2.109576 , 5.0895230
 -2.109454 , 5.0912870
 -2.109433 , 5.0923140
 -2.109005 , 5.0898350
 -2.108750 , 5.0879860
 -2.108697 , 5.0856350
 -2.108505 , 5.0890590
 -2.108441 , 5.0868570
 -2.108437 , 5.0851010
 -2.108385 , 5.0875420
 -2.108323 , 5.0881660
 -2.107528 , 5.0861050
 -2.107099 , 5.0858280
 -2.107002 , 5.0835660
 -2.106892 , 5.0819330
 -2.106808 , 5.0846140
 -2.106754 , 5.0846380
 -2.106604 , 5.0794430
 -2.106557 , 5.0811820
 -2.106552 , 5.0826240
 -2.106341 , 5.0808280
 -2.106016 , 5.0769340
 -2.105914 , 5.0822820
 -2.105321 , 5.0802040
 -2.105299 , 5.0801730
 -2.105256 , 5.0773760
 -2.105085 , 5.0793850
 -2.104752 , 5.0765770
 -2.104671 , 5.0765080
 -2.104603 , 5.0775110
 -2.104590 , 5.0772660
 -2.104393 , 5.0756330
