Title:       ,Ning-LJ two half cells module
Comment:     ,
Op:          ,Admin
ID:          ,ME2 052+074 SnBiInAg back
Mod Type:    ,ModuleType1
Date:        ,11-9-2020
Time:        ,11:52:20
Irradiance:  ,999.859
IrrCorr:     ,1000
Lamp Voltage:,2300
Corrected To:,1000
Module Temp: ,24.8559
Corrected To:,25
MCCC:        ,1.1620
Voc:         ,1.34803
Isc:         ,4.37128
Rseries:     ,0.03353
Rshunt:      ,5.56875
Pmax:        ,4.51557
Vpm:         ,1.09630
Ipm:         ,4.11891
Fill Factor: ,0.76630
Active Eff:  ,16.4711
Aperture Eff:,16.4711
Segment Area:,137.075
Segs in Ser: ,2
Segs in Par: ,1
Panel Area:  ,274.15
Vload:       ,0
Ivld:        ,0
Pvld:        ,0
Iload:       ,0
Vild:        ,0
Pild:        ,0
Frequency:   ,113000
SweepDelay:  ,20
SweepLength: ,150
SweepSlope:  ,0.025
SweepDir:    ,0
MCCC2:       ,1.16
MCCC3:       ,1.155
MCCC4:       ,1.155
LampI:       ,999.893
IntV:        ,6.98961
IntV2:       ,6.99940
IntV3:       ,6.9858
IntV4:       ,6.9858
LoadV:       ,4.5
PulseWidth1: ,167.079
PulseWidth2: ,167.610
PulseWidth3: ,0
PulseWidth4: ,0
TRef1:       ,25.3195
TRef2:       ,25.0656
TRef3:       ,0
TRef4:       ,0
MCMode:      ,False
Irradiance2: ,-1.#INF
IrrCorr2:    ,700
Voc2:        ,0
Isc2:        ,0
Pmax2:       ,0
Vpm2:        ,0
Ipm2:        ,0
Fill Factor2:,0
Active Eff2: ,0
ApertureEff2:,0
LoadV2:      ,3.2125
PulseWidth12:,167.079
PulseWidth22:,167.610
Irradiance3: ,-1.#INF
IrrCorr3:    ,400
Voc3:        ,0
Isc3:        ,0
Pmax3:       ,0
Vpm3:        ,0
Ipm3:        ,0
Fill Factor3:,0
Active Eff3: ,0
ApertureEff3:,0
LoadV3:      ,3.2125
PulseWidth13:,167.079
PulseWidth23:,167.610
 Voltage:    , Current:
 -2.151920 , 5.1470090
 -2.151701 , 5.1468030
 -2.151444 , 5.1443420
 -2.151344 , 5.1464410
 -2.151197 , 5.1445610
 -2.151126 , 5.1471600
 -2.151109 , 5.1449280
 -2.150933 , 5.1449170
 -2.150831 , 5.1467260
 -2.150630 , 5.1434430
 -2.150603 , 5.1444230
 -2.150448 , 5.1427170
 -2.150301 , 5.1430940
 -2.150278 , 5.1415350
 -2.150187 , 5.1418190
 -2.149878 , 5.1426280
 -2.149873 , 5.1396420
 -2.149823 , 5.1400810
 -2.149516 , 5.1374660
 -2.149431 , 5.1375020
 -2.149422 , 5.1426610
 -2.149383 , 5.1396770
 -2.149339 , 5.1382950
 -2.148849 , 5.1371120
 -2.148702 , 5.1361190
 -2.148669 , 5.1407780
 -2.148597 , 5.1358480
 -2.148576 , 5.1378030
 -2.148402 , 5.1388710
 -2.148354 , 5.1385010
 -2.148219 , 5.1352310
 -2.148116 , 5.1325370
 -2.148014 , 5.1348490
 -2.147788 , 5.1338320
 -2.147620 , 5.1360530
 -2.147609 , 5.1312890
 -2.147488 , 5.1342720
 -2.147456 , 5.1331800
 -2.147391 , 5.1318220
 -2.147129 , 5.1327410
 -2.146963 , 5.1282150
 -2.146758 , 5.1323030
 -2.146506 , 5.1311460
 -2.146468 , 5.1286980
 -2.146273 , 5.1300950
 -2.146097 , 5.1303590
 -2.146082 , 5.1281030
 -2.145794 , 5.1312060
 -2.145705 , 5.1279920
 -2.145585 , 5.1285030
 -2.145521 , 5.1280910
 -2.145349 , 5.1245550
 -2.145214 , 5.1248630
 -2.145098 , 5.1273570
 -2.144974 , 5.1246070
 -2.144824 , 5.1249200
 -2.144650 , 5.1272010
 -2.144555 , 5.1231250
 -2.144489 , 5.1247510
 -2.144450 , 5.1230400
 -2.144447 , 5.1221480
 -2.144294 , 5.1246080
 -2.143856 , 5.1214390
 -2.143768 , 5.1230070
 -2.143655 , 5.1188940
 -2.143624 , 5.1211790
 -2.143455 , 5.1217210
 -2.143139 , 5.1215700
 -2.143011 , 5.1190820
 -2.142845 , 5.1180620
 -2.142800 , 5.1184530
 -2.142768 , 5.1150310
 -2.142680 , 5.1183360
 -2.142618 , 5.1192040
 -2.142320 , 5.1167140
 -2.142282 , 5.1130230
 -2.141821 , 5.1179220
 -2.141800 , 5.1159480
 -2.141795 , 5.1157490
 -2.141697 , 5.1160270
 -2.141582 , 5.1128880
 -2.141547 , 5.1141190
 -2.141455 , 5.1111160
 -2.141394 , 5.1106650
 -2.141257 , 5.1110530
 -2.141174 , 5.1129320
 -2.140938 , 5.1100960
 -2.140894 , 5.1126820
 -2.140876 , 5.1139040
 -2.140607 , 5.1061450
 -2.140571 , 5.1083040
 -2.140410 , 5.1101840
 -2.140369 , 5.1113370
 -2.140104 , 5.1056420
 -2.140061 , 5.1089720
 -2.139518 , 5.1067150
 -2.139386 , 5.1088510
 -2.139320 , 5.1061410
 -2.139281 , 5.1086160
 -2.139208 , 5.1068690
 -2.139122 , 5.1018820
 -2.139040 , 5.1047920
 -2.138944 , 5.1028670
 -2.138773 , 5.1059930
 -2.138753 , 5.1027290
 -2.138721 , 5.1033120
 -2.138627 , 5.1038470
 -2.138625 , 5.1047650
 -2.138001 , 5.1001080
 -2.137896 , 5.1023660
 -2.137892 , 5.1039960
 -2.137518 , 5.0997060
 -2.137516 , 5.1018540
 -2.137325 , 5.1008070
 -2.137278 , 5.0965840
 -2.137100 , 5.0995590
 -2.136903 , 5.0987590
 -2.136672 , 5.0985080
 -2.136642 , 5.0963280
 -2.136450 , 5.0967760
 -2.136400 , 5.0951830
 -2.135932 , 5.0913020
 -2.135926 , 5.0952620
 -2.135794 , 5.0934910
 -2.135756 , 5.0969760
 -2.135623 , 5.0936480
 -2.135427 , 5.0937320
 -2.135182 , 5.0939380
 -2.135069 , 5.0908450
 -2.134970 , 5.0920380
 -2.134677 , 5.0904940
 -2.134596 , 5.0900980
 -2.134552 , 5.0907930
 -2.134406 , 5.0870940
 -2.134271 , 5.0880530
 -2.134236 , 5.0891650
 -2.134189 , 5.0913970
 -2.133619 , 5.0885910
 -2.133612 , 5.0861360
 -2.133556 , 5.0850480
 -2.133537 , 5.0875930
 -2.133347 , 5.0869100
 -2.133311 , 5.0843220
 -2.133271 , 5.0816810
 -2.133098 , 5.0836250
 -2.132578 , 5.0831260
 -2.132379 , 5.0818640
 -2.132373 , 5.0825130
 -2.132238 , 5.0844480
 -2.132071 , 5.0852110
 -2.131959 , 5.0772040
 -2.131869 , 5.0799830
 -2.131859 , 5.0801120
 -2.131856 , 5.0836560
 -2.131425 , 5.0786430
 -2.131339 , 5.0788900
 -2.131192 , 5.0800260
 -2.130965 , 5.0794440
 -2.130672 , 5.0767410
 -2.130187 , 5.0770710
 -2.130083 , 5.0767410
 -2.129877 , 5.0769900
 -2.129692 , 5.0744340
 -2.129689 , 5.0737460
 -2.129688 , 5.0742380
 -2.129241 , 5.0741520
 -2.129167 , 5.0735240
 -2.128873 , 5.0728550
 -2.128845 , 5.0702520
 -2.128794 , 5.0705980
 -2.128723 , 5.0721270
 -2.128691 , 5.0717750
 -2.128200 , 5.0677820
 -2.128060 , 5.0678510
 -2.127970 , 5.0698520
 -2.127624 , 5.0709060
 -2.127548 , 5.0653400
 -2.127418 , 5.0680420
 -2.127361 , 5.0660450
 -2.127355 , 5.0688090
 -2.127245 , 5.0655840
 -2.126829 , 5.0663050
 -2.126309 , 5.0635280
 -2.126289 , 5.0629750
 -2.126207 , 5.0616780
 -2.126058 , 5.0608980
 -2.126022 , 5.0658610
 -2.125931 , 5.0652320
